,chapter,text,mask_sent,char,mfd2,mfd_word
10,1,mother know peter yet word peter john michael ’s mind wendy begin scrawl word peter,mother know [unused0] yet word [unused0] john michael ’s mind wendy begin scrawl word [unused0],[unused0],care.virtue,"mother,mothers"
11,1,word peter stand bolder letter word mother gaze mother feel word peter oddly cocky appearance.ye word peter rather cocky wendy admit regret,word [unused0] stand bolder letter word mother gaze mother feel word [unused0] oddly cocky appearance.ye word [unused0] rather cocky wendy admit regret,[unused0],care.virtue,"mother,mothers"
12,1,mother question wendy.but word peter mother word peter peter pan mother know mother.at first mother know think back mother 's childhood mother remember peter pan say live fairy,mother question [unused1].but word [unused0] mother word [unused0] [unused0] pan mother know mother.at first mother know think back mother 's childhood mother remember [unused0] pan say live fairy,[unused1],care.virtue,"childhood,mother,mothers"
13,1,odd story peter pan say live fairy child die peter pan say live fairy go part way child child frightened,odd story [unused0] pan say live fairy child die [unused0] pan say live fairy go part way child child frightened,[unused0],"care.vice,care.virtue","child,die"
14,1,mother believe peter pan say live fairy time mother marry full sense mother quite doubt whether person.beside mother say wendy word peter would grow time.oh word peter grow wendy assure mother confidently word peter wendy 's size wendy mean word peter wendy 's size mind body,mother believe [unused0] pan say live fairy time mother marry full sense mother quite doubt whether person.beside mother say [unused1] word [unused0] would grow time.oh word [unused0] grow [unused1] assure mother confidently word [unused0] [unused1] 's size [unused1] mean word [unused0] [unused1] 's size mind body,[unused0],"sanctity.virtue,care.virtue","mother,body,marry,mothers"
15,1,wendy know wendy know wendy know was.her mother consult mother mother smile poohpooh,[unused1] know [unused1] know [unused1] know was.her mother consult mother mother smile poohpooh,[unused1],care.virtue,"mother,mothers"
16,1,leave alone blow over.but would blow soon word peter give mother quite shock.children strange adventure without trouble strange adventure,leave alone blow over.but would blow soon word [unused0] give mother quite shock.children strange adventure without trouble strange adventure,[unused0],care.virtue,"mother,mothers"
17,1,leave tree find nursery floor certainly child go bed mother puzzle child wendy say tolerant smile.wendy believe peter againwhatever wendy mean wendyit naughty word peter wipe word peter 's foot wendy say sigh,leave tree find nursery floor certainly child go bed mother puzzle child [unused1] say tolerant smile.[unused1] believe [unused0] againwhatever [unused1] mean [unused1]it naughty word [unused0] wipe word [unused0] 's foot [unused1] say sigh,[unused1],care.virtue,"mother,nursery,child,mothers"
18,1,wendy tidy child.wendy explain quite matteroffact way wendy think word peter sometimes come nursery night sit foot wendy 's bed play word peter 's pipe wendy,[unused1] tidy child.[unused1] explain quite matteroffact way [unused1] think word [unused0] sometimes come nursery night sit foot [unused1] 's bed play word [unused0] 's pipe [unused1],[unused0],care.virtue,nursery
19,1,one get house without knocking.wendy think word peter come window wendy said.i love three floor up.were leave foot bedthe window motherit quite true,one get house without knocking.wendy think word [unused0] come window wendy said.i love three floor up.were leave foot bedthe window motherit quite true,[unused0],care.virtue,"loves,love"
20,1,leave foot window find near window.h mother know think seem natural wendy could dis say wendy dreaming.her mother mother cry wendy tell mother beforei forgot say wendy lightly,leave foot window find near window.h mother know think seem natural [unused1] could dis say [unused1] dreaming.her mother mother cry [unused1] tell mother beforei forgot say [unused1] lightly,[unused1],"care.vice,care.virtue","mother,crying,cries,mothers"
21,1,wendy hurry get wendy 's breakfast.oh surely wendy must dreaming.but hand leave foot window,[unused1] hurry get [unused1] 's breakfast.oh surely [unused1] must dreaming.but hand leave foot window,[unused1],X,X
22,1,mother let tape window pavement sheer drop thirty foot without much spout climb by.certainly wendy dreaming.but wendy dream next night show night extraordinary adventure child may say begun.on next night bed,mother let tape window pavement sheer drop thirty foot without much spout climb by.certainly [unused1] dreaming.but [unused1] dream next night show night extraordinary adventure child may say begun.on next night bed,[unused1],care.virtue,"mother,child,mothers"
23,1,dream strange boy rent film obscure island mother see wendy john michael peep gap.the dream dream would trifle mother dream window nursery blow open word peter drop floor,dream strange boy rent film obscure island mother see [unused1] john michael peep gap.the dream dream would trifle mother dream window nursery blow open word [unused0] drop floor,[unused0],care.virtue,"mother,nursery,mothers"
24,1,word peter accompany strange light big fist dart nursery like live thing think must strange light big fist dart room like live thing waken mother.her mother start cry see word peter somehow mother know word peter peter pan,word [unused0] accompany strange light big fist dart nursery like live thing think must strange light big fist dart room like live thing waken mother.her mother start cry see word [unused0] somehow mother know word [unused0] [unused0] pan,[unused0],"care.vice,care.virtue","mother,mothers,crying,cries,nursery"
25,1,wendy see word peter like mother kiss,[unused1] see word [unused0] like mother kiss,[unused1],care.virtue,"mother,mothers"
26,1,word peter lovely boy clothe skeleton leave juice ooze tree entrancing thing word peter word peter word peter 's first tooth,word [unused0] lovely boy clothe skeleton leave juice ooze tree entrancing thing word [unused0] word [unused0] word [unused0] 's first tooth,[unused0],care.virtue,clothe
27,1,word peter see mother grownup word peter gnash little pearl mother,word [unused0] see mother grownup word [unused0] gnash little pearl mother,[unused0],care.virtue,"mother,mothers"
28,2,darle call peter names.they would sit empty nursery recall fondly every small detail dreadful evening,darle call [unused0] names.they would sit empty nursery recall fondly every small detail dreadful evening,[unused0],care.virtue,nursery
29,2,darling dress early wendy love see,darling dress early [unused1] love see,[unused1],care.virtue,"loves,love"
30,2,darling may use real occasion.wendy dance joy,darling may use real occasion.[unused1] dance joy,[unused1],X,X
31,2,darle well ’he really think take true wendy wendy nightgown 's nightgown believe take also wendy nightgown say encourage michael ’s medicine michael ’s sometimes take michael ’s much nasty itever much nasty,darle well ’he really think take true [unused1] [unused1] nightgown 's nightgown believe take also [unused1] nightgown say encourage michael ’s medicine michael ’s sometimes take michael ’s much nasty itever much nasty,[unused1],X,X
32,2,darling 's washstand.i know bottle michael ’s wendy nightgown cry always glad service,darling 's washstand.i know bottle michael ’s [unused1] nightgown cry always glad service,[unused1],care.vice,"crying,cries"
33,2,wendy nightgown’ll bring bottle wendy nightgown michael ’s could stop wendy nightgown,[unused1] nightgown’ll bring bottle [unused1] nightgown michael ’s could stop [unused1] nightgown,[unused1],X,X
34,2,nasty sticky sweet kind.it soon michael ’s john say cheerily rush wendy nightgown medicine glass.i quick could panted.i wonderfully quick retort vindictive politeness quite throw away upon i.,nasty sticky sweet kind.it soon michael ’s john say cheerily rush [unused1] nightgown medicine glass.i quick could panted.i wonderfully quick retort vindictive politeness quite throw away upon i.,[unused1],authority.virtue,politeness
35,2,wendy would say though wendy 's last breath,[unused1] would say though [unused1] 's last breath,[unused1],X,X
36,2,michael ’s waiting.father ’s cowardly custard.so wendy cowardly custard.i’m frightened.neither michael ’s frightened.well take medicine.well wendy take medicine.wendy splendid idea,michael ’s waiting.father ’s cowardly custard.so [unused1] cowardly custard.i’m frightened.neither michael ’s frightened.well take medicine.well [unused1] take medicine.[unused1] splendid idea,[unused1],X,X
37,2,wendy mean take medicine wendy wendy ed it.it dreadful way three look,[unused1] mean take medicine [unused1] [unused1] ed it.it dreadful way three look,[unused1],X,X
38,2,wendy ashamed wendy yet wendy drag,[unused1] ashamed [unused1] yet [unused1] drag,[unused1],X,X
39,2,wendy tie nana yard wendy go sit passage wendy 's knuckle wendy 's eyes.in meantime,[unused1] tie nana yard [unused1] go sit passage [unused1] 's knuckle [unused1] 's eyes.in meantime,[unused1],X,X
40,3,peter carry part way peter 's hand still messy fairy dust.her peter call softly make sure three child asleep jug moment like jug extremely,[unused0] carry part way [unused0] 's hand still messy fairy dust.her [unused0] call softly make sure three child asleep jug moment like jug extremely,[unused0],care.virtue,child
41,3,never jug before.oh come jug tell peter know put peter 's shadowthe lovely tinkle golden bell answer peter,never jug before.oh come jug tell [unused0] know put [unused0] 's shadowthe lovely tinkle golden bell answer [unused0],[unused0],X,X
42,3,ordinary child never hear hear would know hear before.her say peter ’s shadow big box,ordinary child never hear hear would know hear before.her say [unused0] ’s shadow big box,[unused0],care.virtue,child
43,3,moment peter recover peter ’s shadow peter 's delight peter forget peter shut drawer.if peter think believe peter ever think peter peter ’s shadow bring near would join like drop water shadow peter appal,moment [unused0] recover [unused0] ’s shadow [unused0] 's delight [unused0] forget [unused0] shut drawer.if [unused0] think believe [unused0] ever think [unused0] [unused0] ’s shadow bring near would join like drop water shadow [unused0] appal,[unused0],X,X
44,3,peter try stick peter ’s shadow soap bathroom stick also fail,[unused0] try stick [unused0] ’s shadow soap bathroom stick also fail,[unused0],X,X
45,3,wendy ’s pleasantly interested.peter wendy ’s say courteously peter peter could exceed polite also learn grand manner fairy ceremony peter rise bow wendy ’s beautifully,[unused1] ’s pleasantly interested.[unused0] [unused1] ’s say courteously [unused0] [unused0] could exceed polite also learn grand manner fairy ceremony [unused0] rise bow [unused1] ’s beautifully,[unused0],authority.virtue,polite
46,3,peter 's namepet pan.wendy ’s already sure peter must peter peter seem comparatively short name.is peter allyes peter say rather sharply,[unused0] 's namepet pan.[unused1] ’s already sure [unused0] must [unused0] [unused0] seem comparatively short name.is [unused0] allyes [unused0] say rather sharply,[unused1],X,X
47,3,peter feel first time peter shortish name.i’m sorry say wendy’s.it matter peter gulped.wendy ’s ask peter lived.second right say peter straight till morning.what funny peter sinking,[unused0] feel first time [unused0] shortish name.i’m sorry say wendy’s.it matter [unused0] gulped.wendy ’s ask [unused0] lived.second right say [unused0] straight till morning.what funny [unused0] sinking,[unused0],fairness.virtue,rights
48,3,first time peter feel perhaps peter funny address.no peter peter said.wendy ’s mean wendy ’s say nicely remember wendy ’s hostess put lettershe wish wendy ’s mention letters.don’t get letter peter say contemptuously.but peter 's mother get lettersdon’t mother peter say,first time [unused0] feel perhaps [unused0] funny address.no [unused0] [unused0] said.[unused1] ’s mean [unused1] ’s say nicely remember [unused1] ’s hostess put lettershe wish [unused1] ’s mention letters.don’t get letter [unused0] say contemptuously.but [unused0] 's mother get lettersdon’t mother [unused0] say,[unused0],care.virtue,"mother,mothers"
49,3,peter think overrated person,[unused0] think overrated person,[unused0],X,X
50,3,wendy ’s however feel wendy ’s presence tragedy.o peter wonder peter cry wendy ’s say get bed run peter.peter cry mother peter say rather indignantly,wendy ’s however feel wendy ’s presence tragedy.o [unused0] wonder [unused0] cry wendy ’s say get bed run [unused0].[unused0] cry mother [unused0] say rather indignantly,[unused0],"care.vice,care.virtue","mother,crying,cries,mothers"
51,3,peter cry peter get peter ’s shadow stick,[unused0] cry [unused0] get [unused0] ’s shadow stick,[unused0],care.vice,"crying,cries"
52,3,besides peter n’t crying.it come offyes.then wendy ’s see peter ’s shadow floor look draggle wendy ’s frightfully sorry peter,besides [unused0] n’t crying.it come offyes.then wendy ’s see [unused0] ’s shadow floor look draggle wendy ’s frightfully sorry [unused0],[unused0],X,X
53,3,awful wendy ’s say wendy ’s could help smile wendy ’s see peter try stick peter ’s shadow soap,awful wendy ’s say wendy ’s could help smile wendy ’s see [unused0] try stick [unused0] ’s shadow soap,[unused0],care.virtue,"help,helps"
54,3,peter ’s shadow must sew wendy ’s say little patronisingly.what ’s sew peter asked.you’re dreadfully ignorant.no wendy’s’m not.but wendy ’s exult peter 's ignorance,[unused0] ’s shadow must sew wendy ’s say little patronisingly.what ’s sew [unused0] asked.you’re dreadfully ignorant.no wendy’s’m not.but wendy ’s exult [unused0] 's ignorance,[unused0],X,X
55,3,wendy ’s shall sew peter ’s shadow peter wendy ’s 's wendy ’s say though peter tall wendy ’s wendy ’s get wendy ’s 's housewife sew peter ’s shadow peter 's foot.i daresay hurt little wendy ’s warn peter.oh peter shall cry say peterpeter peter 's,wendy ’s shall sew [unused0] ’s shadow [unused0] wendy ’s 's wendy ’s say though [unused0] tall wendy ’s wendy ’s get wendy ’s 's housewife sew [unused0] ’s shadow [unused0] 's foot.i daresay hurt little wendy ’s warn [unused0].oh [unused0] shall cry say [unused0][unused0] [unused0] 's,[unused0],care.vice,"hurts,crying,hurt,cries"
56,3,peter clench peter 's tooth cry soon peter ’s shadow behave properly though still little creased.perhap wendy ’s iron peter ’s shadow wendy ’s say thoughtfully peter boylike indifferent appearance peter jump wildest glee,[unused0] clench [unused0] 's tooth cry soon [unused0] ’s shadow behave properly though still little creased.perhap [unused1] ’s iron [unused0] ’s shadow [unused1] ’s say thoughtfully [unused0] boylike indifferent appearance [unused0] jump wildest glee,[unused0],care.vice,"crying,cries"
57,3,alas peter already forget peter owe peter 's bliss wendy ’s,alas [unused0] already forget [unused0] owe [unused0] 's bliss [unused1] ’s,[unused0],X,X
58,3,peter think peter attach peter ’s shadow peter,[unused0] think [unused0] attach [unused0] ’s shadow [unused0],[unused0],X,X
59,3,clever peter peter crow rapturously oh cleverness meit humiliating confess conceit peter one peter 's fascinating quality,clever [unused0] [unused0] crow rapturously oh cleverness meit humiliating confess conceit [unused0] one [unused0] 's fascinating quality,[unused0],X,X
60,3,put brutal frankness never cockier boy.but moment wendy ’s shock,put brutal frankness never cockier boy.but moment [unused1] ’s shock,[unused1],X,X
61,3,wendy ’s use wendy ’s least withdraw wendy ’s spring dignified way bed cover wendy ’s 's face blankets.to induce wendy ’s look peter pretend go away pretend fail peter sit end bed tap wendy ’s gently peter ’s foot,[unused1] ’s use [unused1] ’s least withdraw [unused1] ’s spring dignified way bed cover [unused1] ’s 's face blankets.to induce [unused1] ’s look [unused0] pretend go away pretend fail [unused0] sit end bed tap [unused1] ’s gently [unused0] ’s foot,[unused1],sanctity.virtue,dignified
62,3,wendy ’s peter say withdraw,wendy ’s [unused0] say withdraw,[unused0],X,X
63,3,peter help crowing wendy ’s peter’m pleased peter still wendy ’s would look though wendy ’s listen eagerly,[unused0] help crowing wendy ’s [unused0]’m pleased [unused0] still wendy ’s would look though wendy ’s listen eagerly,[unused0],care.virtue,"help,helps"
64,3,wendy ’s peter continue voice woman ever yet able resist wendy ’s one girl use twenty boys.now wendy ’s every inch woman though many inch wendy ’s peep bedclothes.do peter really think peterye peter do.i think perfectly sweet peter wendy ’s declare wendy’s’ll get wendy ’s sit peter side bed,wendy ’s [unused0] continue voice woman ever yet able resist wendy ’s one girl use twenty boys.now wendy ’s every inch woman though many inch wendy ’s peep bedclothes.do [unused0] really think [unused0]ye [unused0] do.i think perfectly sweet [unused0] wendy ’s declare wendy’s’ll get wendy ’s sit [unused0] side bed,[unused0],X,X
65,3,wendy ’s also say wendy ’s would give peter kiss peter like peter know wendy ’s mean peter hold peter 's hand expectantly.surely peter know kiss wendy ’s ask aghast.peter shall know wendy give kiss peter peter reply stiffly hurt peter 's feeling wendy ’s give peter thimble.now say peter shall peter give wendy ’s kiss wendy ’s reply slight primness peter please wendy ’s make wendy ’s rather cheap incline wendy ’s 's face toward peter peter merely drop acorn button wendy ’s 's hand wendy ’s slowly return face face say nicely wendy ’s would wear peter 's kiss chain around wendy ’s 's neck,[unused1] ’s also say [unused1] ’s would give [unused0] kiss [unused0] like [unused0] know [unused1] ’s mean [unused0] hold [unused0] 's hand expectantly.surely [unused0] know kiss [unused1] ’s ask aghast.[unused0] shall know [unused1] give kiss [unused0] [unused0] reply stiffly hurt [unused0] 's feeling [unused1] ’s give [unused0] thimble.now say [unused0] shall [unused0] give [unused1] ’s kiss [unused1] ’s reply slight primness [unused0] please [unused1] ’s make [unused1] ’s rather cheap incline [unused1] ’s 's face toward [unused0] [unused0] merely drop acorn button [unused1] ’s 's hand [unused1] ’s slowly return face face say nicely [unused1] ’s would wear [unused0] 's kiss chain around [unused1] ’s 's neck,[unused0],care.vice,"hurts,hurt"
66,3,lucky wendy ’s put kiss chain around neck kiss afterwards save wendy ’s 's life.when people set introduce customary people set ask ’s age wendy ’s ask peter old peter,lucky wendy ’s put kiss chain around neck kiss afterwards save wendy ’s 's life.when people set introduce customary people set ask ’s age wendy ’s ask [unused0] old [unused0],[unused0],X,X
67,3,like examination paper ask grammar want ask king england.peter know peter reply uneasily peter quite young peter really know nothing peter merely suspicion peter say venture wendy ’s peter run away day peter born.wendy ’s quite surprised interested,like examination paper ask grammar want ask king england.[unused0] know [unused0] reply uneasily [unused0] quite young [unused0] really know nothing [unused0] merely suspicion [unused0] say venture wendy ’s [unused0] run away day [unused0] born.wendy ’s quite surprised interested,[unused0],X,X
68,3,wendy ’s indicate charming drawingroom manner touch wendy ’s 's nightgown peter could sit near wendy’s.it peter hear darling peter explain low voice talk peter peter become man peter extraordinarily agitated,wendy ’s indicate charming drawingroom manner touch wendy ’s 's nightgown [unused0] could sit near wendy’s.it [unused0] hear darling [unused0] explain low voice talk [unused0] [unused0] become man [unused0] extraordinarily agitated,[unused0],X,X
69,3,peter want ever man peter say passion,[unused0] want ever man [unused0] say passion,[unused0],X,X
70,3,peter want always little boy fun,[unused0] want always little boy fun,[unused0],X,X
71,3,peter run away kensington garden live long long time among fairies.wendy ’s give peter look intense admiration peter think peter run away really peter know fairy,[unused0] run away kensington garden live long long time among fairies.wendy ’s give [unused0] look intense admiration [unused0] think [unused0] run away really [unused0] know fairy,[unused0],X,X
72,3,wendy ’s pour question fairy peter 's surprise fairy rather nuisance peter get peter 's way indeed peter sometimes give fairy hiding,wendy ’s pour question fairy [unused0] 's surprise fairy rather nuisance [unused0] get [unused0] 's way indeed [unused0] sometimes give fairy hiding,[unused0],X,X
73,3,still peter like fairy whole peter tell wendy ’s beginning fairies.you see wendy ’s first baby laugh first time first baby 's laugh break thousand piece go skip beginning fairies.tedious talk stayathome wendy ’s like this.and peter go goodnaturedly ought one fairy every boy girl.ought thereno,still [unused0] like fairy whole [unused0] tell [unused1] ’s beginning fairies.you see [unused1] ’s first baby laugh first time first baby 's laugh break thousand piece go skip beginning fairies.tedious talk stayathome [unused1] ’s like this.and [unused0] go goodnaturedly ought one fairy every boy girl.ought thereno,[unused0],X,X
74,3,see child know lot child soon believe fairy every time child say child believe fairy fairy somewhere fall dead.really peter think talk enough fairy strike peter keep quiet,see child know lot child soon believe fairy every time child say child believe fairy fairy somewhere fall dead.really [unused0] think talk enough fairy strike [unused0] keep quiet,[unused0],care.virtue,child
75,3,peter think go peter say rise peter call name,[unused0] think go [unused0] say rise [unused0] call name,[unused0],X,X
76,3,wendy ’s 's heart go flutter sudden thrill.peter wendy ’s cry clutch peter peter mean tell wendy ’s fairy roomshe peter say little impatiently,wendy ’s 's heart go flutter sudden thrill.[unused0] wendy ’s cry clutch [unused0] [unused0] mean tell wendy ’s fairy roomshe [unused0] say little impatiently,[unused0],care.vice,"crying,cries"
77,3,peter think peter hear too.the sound come big box peter make merry face,[unused0] think [unused0] hear too.the sound come big box [unused0] make merry face,[unused0],X,X
78,3,peter peter 's first laugh still.wendy ’s peter whisper gleefully peter believe peter shut drawerhe let drawer fly nursery scream fury,[unused0] [unused0] 's first laugh still.[unused1] ’s [unused0] whisper gleefully [unused0] believe [unused0] shut drawerhe let drawer fly nursery scream fury,[unused0],care.virtue,nursery
79,3,course peter’m sorry could peter know drawerwendy listen peter,course [unused0]’m sorry could [unused0] know drawer[unused1] listen [unused0],[unused0],X,X
80,3,peter wendy ’s cry would stand still let wendy ’s see herthey hardly ever stand still peter say one moment wendy ’s see come rest cuckoo clock,[unused0] [unused1] ’s cry would stand still let [unused1] ’s see herthey hardly ever stand still [unused0] say one moment [unused1] ’s see come rest cuckoo clock,[unused1],care.vice,"crying,cries"
81,3,peter wendy ’s cry though 's face still distort passion.tink say peter amiably say wish 's fairy.tinker bell answer insolently.what say peter translate,[unused0] wendy ’s cry though 's face still distort passion.tink say [unused0] amiably say wish 's fairy.tinker bell answer insolently.what say [unused0] translate,[unused0],care.vice,"crying,cries"
82,3,say peter great ugly girl peter 's fairy.peter try argue,say [unused0] great ugly girl [unused0] 's fairy.[unused0] try argue,[unused0],X,X
83,3,know peter 's fairy peter gentleman lady.to reply word silly ass disappear bathroom,know [unused0] 's fairy [unused0] gentleman lady.to reply word silly ass disappear bathroom,[unused0],X,X
84,3,quite common fairy peter explain apologetically call tinker bell mend pot kettles.they together armchair time wendy ’s ply peter questions.if peter live kensington garden sometimes peter still.but peter live mostly nowwith lost boys.who lose boy child fall child fall perambulator nurse look way 's perambulator nurse look way,quite common fairy [unused0] explain apologetically call tinker bell mend pot kettles.they together armchair time wendy ’s ply [unused0] questions.if [unused0] live kensington garden sometimes [unused0] still.but [unused0] live mostly nowwith lost boys.who lose boy child fall child fall perambulator nurse look way 's perambulator nurse look way,[unused0],"loyalty.virtue,care.virtue","together,child,nurse,nurses"
85,3,peter’m captain.what fun must beye say peter rather lonely,[unused0]’m captain.what fun must beye say [unused0] rather lonely,[unused0],X,X
86,3,kick seem wendy ’s rather forward first meeting wendy ’s tell peter spirit peter captain house,kick seem [unused1] ’s rather forward first meeting [unused1] ’s tell [unused0] spirit [unused0] captain house,[unused0],authority.virtue,"captain,captains"
87,3,wendy ’s know peter mean kind wendy ’s say relent peter may give wendy ’s kiss.for moment wendy ’s forget peter 's ignorance kiss,[unused1] ’s know [unused0] mean kind [unused1] ’s say relent [unused0] may give [unused1] ’s kiss.for moment [unused1] ’s forget [unused0] 's ignorance kiss,[unused0],X,X
88,3,peter think wendy ’s would want back peter say little bitterly offer return wendy ’s it.oh dear say wendy ’s wendy ’s mean kiss wendy ’s mean thimble.what ’s thatit ’s like wendy ’s kiss peter.funny say peter gravely,[unused0] think wendy ’s would want back [unused0] say little bitterly offer return wendy ’s it.oh dear say wendy ’s wendy ’s mean kiss wendy ’s mean thimble.what ’s thatit ’s like wendy ’s kiss [unused0].funny say [unused0] gravely,[unused0],X,X
89,3,shall peter give wendy ’s thimbleif peter wish say wendy ’s keep wendy ’s 's head erect time.peter thimble wendy ’s almost immediately wendy ’s screech,shall [unused0] give [unused1] ’s thimbleif [unused0] wish say [unused1] ’s keep [unused1] ’s 's head erect time.[unused0] thimble [unused1] ’s almost immediately [unused1] ’s screech,[unused0],X,X
90,3,peter never know naughty before.and indeed dart use offensive language.her say wendy ’s wendy ’s every time peter give wendy ’s thimble.but whywhy tinkagain reply silly ass peter could understand wendy ’s understand wendy ’s slightly disappoint peter admit peter come nursery window see wendy ’s listen stories.you see peter know story,[unused0] never know naughty before.and indeed dart use offensive language.her say [unused1] ’s [unused1] ’s every time [unused0] give [unused1] ’s thimble.but whywhy tinkagain reply silly ass [unused0] could understand [unused1] ’s understand [unused1] ’s slightly disappoint [unused0] admit [unused0] come nursery window see [unused1] ’s listen stories.you see [unused0] know story,[unused0],care.virtue,nursery
91,3,wendy ’s mother tell wendy ’s lovely story.which story itabout prince could find lady wear glass slipper.peter say wendy ’s excitedly lady wear glass slipper cinderella prince could find lady wear glass slipper find cinderella live happily ever after.peter glad peter rise floor sit hurry window.where peter go wendy ’s cry misgiving.to tell three children.don’t go peter wendy ’s entreat wendy ’s know lot stories.those wendy ’s 's precise word deny wendy ’s first tempt peter.peter come back greedy look peter 's eye ought alarm wendy ’s not.oh story wendy ’s could tell three child wendy ’s cry peter grip wendy ’s begin draw wendy ’s toward window.let wendy ’s go wendy ’s order peter.wendy ’s come peter tell three children.of course wendy ’s pleased ask wendy ’s say oh dear wendy ’s n’t,[unused1] ’s mother tell [unused1] ’s lovely story.which story itabout prince could find lady wear glass slipper.[unused0] say [unused1] ’s excitedly lady wear glass slipper cinderella prince could find lady wear glass slipper find cinderella live happily ever after.[unused0] glad [unused0] rise floor sit hurry window.where [unused0] go [unused1] ’s cry misgiving.to tell three children.don’t go [unused0] [unused1] ’s entreat [unused1] ’s know lot stories.those [unused1] ’s 's precise word deny [unused1] ’s first tempt [unused0].[unused0] come back greedy look [unused0] 's eye ought alarm [unused1] ’s not.oh story [unused1] ’s could tell three child [unused1] ’s cry [unused0] grip [unused1] ’s begin draw [unused1] ’s toward window.let [unused1] ’s go [unused1] ’s order [unused0].[unused1] ’s come [unused0] tell three children.of course [unused1] ’s pleased ask [unused1] ’s say oh dear [unused1] ’s n’t,[unused0],"care.vice,authority.virtue,authority.vice,care.virtue","order,mother,mothers,crying,orders,cries,child"
92,3,think mummy besides wendy ’s fly.i’ll teach wendy’s.oh lovely fly.i’ll teach wendy ’s jump wind ’s back away go.oo wendy ’s exclaim rapturously.wendy ’s wendy ’s wendy ’s sleep wendy ’s 's silly bed wendy ’s might fly peter say funny thing stars.ooand wendy ’s mermaids.mermaid tailssuch long tails.oh cry wendy ’s see mermaidhe become frightfully cunning,think mummy besides [unused1] ’s fly.i’ll teach [unused1]’s.oh lovely fly.i’ll teach [unused1] ’s jump wind ’s back away go.oo [unused1] ’s exclaim rapturously.[unused1] ’s [unused1] ’s [unused1] ’s sleep [unused1] ’s 's silly bed [unused1] ’s might fly [unused0] say funny thing stars.ooand [unused1] ’s mermaids.mermaid tailssuch long tails.oh cry [unused1] ’s see mermaidhe become frightfully cunning,[unused1],care.vice,"crying,cries"
93,3,wendy ’s peter say respect wendy’s.she wriggle wendy ’s 's body distress,wendy ’s [unused0] say respect wendy’s.she wriggle wendy ’s 's body distress,[unused0],"sanctity.virtue,care.vice,authority.virtue","distresses,respect,distress,body,respects"
