,chapter,text,mask_sent,char,sentiment,keywords
19,1,right scrooge nephew come upon quickly first intimation approach dismal reason scrooge nephew come upon quickly first intimation approach morose scrooge nephew come upon quickly first intimation approachre rich enough.scrooge well answer ready spur moment say bah,right [unused0] nephew come upon quickly first intimation approach dismal reason [unused0] nephew come upon quickly first intimation approach morose [unused0] nephew come upon quickly first intimation approachre rich enough.[unused0] well answer ready spur moment say bah,[unused0],1,come|well|morose|answer|quickly
20,1,follow bah humbugdont cross scrooge nephew come upon quickly first intimation approach say scrooge nephew come upon quickly first intimation approach.a merry christmas uncle god save scrooge nephew come upon quickly first intimation approach cry cheerful voice,follow bah humbugdont cross [unused0] nephew come upon quickly first intimation approach say [unused0] nephew come upon quickly first intimation approach.a merry christmas uncle god save [unused0] nephew come upon quickly first intimation approach cry cheerful voice,[unused0],1,quickly|come|save|follow
21,1,merry christmas scrooge nephew come upon quickly first intimation approach scrooge nephew come upon quickly first intimation approach cry cheerful voice.what else scrooge nephew come upon quickly first intimation approach return scrooge scrooge nephew come upon quickly first intimation approach live world fool merry christmas upon merry christmas christmas scrooge nephew come upon quickly first intimation approach time pay bill without money,merry christmas [unused0] nephew come upon quickly first intimation approach [unused0] nephew come upon quickly first intimation approach cry cheerful voice.what else [unused0] nephew come upon quickly first intimation approach return [unused0] [unused0] nephew come upon quickly first intimation approach live world fool merry christmas upon merry christmas christmas [unused0] nephew come upon quickly first intimation approach time pay bill without money,[unused0],1,else|come|christmas|quickly
22,1,time balance scrooge nephew come upon quickly first intimation approach 's book every item book round dozen month present dead scrooge nephew come upon quickly first intimation approach scrooge could work scrooge 's say scrooge indignantly every idiot go merry christma every idiot go merry christmas lip 's lip boil every idiot go merry christmas lip 's pudding bury stake holly every idiot go merry christmas lip 's heart,time balance [unused0] nephew come upon quickly first intimation approach 's book every item book round dozen month present dead [unused0] nephew come upon quickly first intimation approach [unused0] could work [unused0] 's say [unused0] indignantly every idiot go merry christma every idiot go merry christmas lip 's lip boil every idiot go merry christmas lip 's pudding bury stake holly every idiot go merry christmas lip 's heart,[unused0],-1,work|indignantly|come|christmas|holly|quickly
23,1,shoulduncle plead scrooge nephew come upon quickly first intimation approach.scrooge nephew come upon quickly first intimation approach return scrooge sternly keep christmas scrooge 's way let scrooge nephew come upon quickly first intimation approach keep christmas scrooge nephew come upon quickly first intimation approach.keep christmas repeat scrooge nephew come upon quickly first intimation approach,shoulduncle plead [unused0] nephew come upon quickly first intimation approach.[unused0] nephew come upon quickly first intimation approach return [unused0] sternly keep christmas [unused0] 's way let [unused0] nephew come upon quickly first intimation approach keep christmas [unused0] nephew come upon quickly first intimation approach.keep christmas repeat [unused0] nephew come upon quickly first intimation approach,[unused0],0,sternly|come|let|christmas|keep|quickly
24,1,scrooge keep christmas.let scrooge leave alone say scrooge,[unused0] keep christmas.let [unused0] leave alone say [unused0],[unused0],-1,keep|alone|leave
25,1,much good may scrooge nephew come upon quickly first intimation approach much good ever youthere many thing scrooge might derive good scrooge profit scrooge dare say return scrooge nephew come upon quickly first intimation approach,much good may [unused0] nephew come upon quickly first intimation approach much good ever youthere many thing [unused0] might derive good [unused0] profit [unused0] dare say return [unused0] nephew come upon quickly first intimation approach,[unused0],1,youthere|return|come|much|derive|ever|quickly
26,1,therefore scrooge though never put scrap gold silver 's pocket believe good good,therefore [unused0] though never put scrap gold silver 's pocket believe good good,[unused0],1,believe|scrap|put|never|therefore
27,1,become immediately sensible impropriety itthe clerk tank poke small fire extinguish last frail spark ever.let scrooge hear another sound itthe clerk tank say scrooge itthe clerk tankll keep itthe clerk tank lose itthe clerk tank 's situation scroogere quite powerful speaker scrooge nephew come upon quickly first intimation approach scrooge add turn scrooge nephew come upon quickly first intimation approach,become immediately sensible impropriety itthe clerk tank poke small fire extinguish last frail spark ever.let [unused0] hear another sound itthe clerk tank say [unused0] itthe clerk tankll keep itthe clerk tank lose itthe clerk tank 's situation [unused0]re quite powerful speaker [unused0] nephew come upon quickly first intimation approach [unused0] add turn [unused0] nephew come upon quickly first intimation approach,[unused0],-1,keep|lose|come|add|poke|scroogere|quite|become|immediately|hear|quickly
28,1,come dine tomorrow.scrooge say scrooge would see scrooge nephew come upon quickly first intimation approach —— yes indeed scrooge,come dine tomorrow.[unused0] say [unused0] would see [unused0] nephew come upon quickly first intimation approach —— yes indeed [unused0],[unused0],1,indeed|see|quickly
29,1,scrooge go whole length expression say scrooge would see scrooge nephew come upon quickly first intimation approach extremity first.but cry scrooge nephew come upon quickly first intimation approach,[unused0] go whole length expression say [unused0] would see [unused0] nephew come upon quickly first intimation approach extremity first.but cry [unused0] nephew come upon quickly first intimation approach,[unused0],-1,come|see|quickly
30,1,whywhy scrooge nephew come upon quickly first intimation approach get marry say scrooge.because scrooge nephew come upon quickly first intimation approach fall love.because scrooge nephew come upon quickly first intimation approach fall love growl scrooge fall one thing world ridiculous merry christma,whywhy [unused0] nephew come upon quickly first intimation approach get marry say [unused0].because [unused0] nephew come upon quickly first intimation approach fall love.because [unused0] nephew come upon quickly first intimation approach fall love growl [unused0] fall one thing world ridiculous merry christma,[unused0],1,fall|come|marry|love|quickly
31,1,good afternoonnay scrooge nephew come upon quickly first intimation approach scrooge nephew come upon quickly first intimation approach never come see scrooge nephew come upon quickly first intimation approach happen,good afternoonnay [unused0] nephew come upon quickly first intimation approach [unused0] nephew come upon quickly first intimation approach never come see [unused0] nephew come upon quickly first intimation approach happen,[unused0],1,come|never|happen|see|quickly
32,1,scrooge ask nothing nowgood afternoon,[unused0] ask nothing nowgood afternoon,[unused0],0,
33,1,nowgood afternoon say scrooge.scrooge sorry scrooge 's heart find nowgood afternoon resolute,nowgood afternoon say [unused0].[unused0] sorry [unused0] 's heart find nowgood afternoon resolute,[unused0],1,find|sorry
34,1,never quarrel scrooge party,never quarrel [unused0] party,[unused0],1,never
35,1,scrooge make trial homage christmas ill keep scrooge 's christmas humour last,[unused0] make trial homage christmas ill keep [unused0] 's christmas humour last,[unused0],1,make|keep
36,1,merry christmas nowgood afternoon say scrooge.and happy new yeargood afternoon say scrooge.scrooge nephew come upon quickly first intimation approach leave room without angry word notwithstanding,merry christmas nowgood afternoon say [unused0].and happy new yeargood afternoon say [unused0].[unused0] nephew come upon quickly first intimation approach leave room without angry word notwithstanding,[unused0],1,come|leave|quickly
37,1,scrooge nephew come upon quickly first intimation approach stop outer door bestow greeting season itthe clerk tankitthe clerk tank,[unused0] nephew come upon quickly first intimation approach stop outer door bestow greeting season itthe clerk tankitthe clerk tank,[unused0],1,come|greeting|quickly
38,1,itthe clerk tank return greeting season cordially.there another fellow mutter scroogecrooge nephew come upon quickly first intimation approach,itthe clerk tank return greeting season cordially.there another fellow mutter [unused0]crooge nephew come upon quickly first intimation approach,[unused0],1,come|greeting|quickly
39,1,ill retire bedlam.this lunatic let scrooge nephew come upon quickly first intimation approach let two people,ill retire bedlam.this lunatic let [unused0] nephew come upon quickly first intimation approach let two people,[unused0],-1,quickly|come|let|retire
40,1,two people book paper two people 's hand bow scrooge.scrooge marley believe say one two people refer one gentleman 's list,two people book paper two people 's hand bow [unused0].[unused0] marley believe say one two people refer one gentleman 's list,[unused0],1,believe|refer
41,1,ominous word liberality scrooge frown shake scrooge 's head hand credential back.at festive season year scrooge say one gentleman take pen usually desirable make slight provision poor destitute suffer greatly present time,ominous word liberality [unused0] frown shake [unused0] 's head hand credential back.at festive season year [unused0] say one gentleman take pen usually desirable make slight provision poor destitute suffer greatly present time,[unused0],-1,greatly|take|usually|suffer
42,1,still return one gentleman one gentleman wish one gentleman could say union workhouse not.the treadmill poor law full vigour say scrooge.the treadmill poor law busy scrooge.oh scrooge afraid one gentleman say first something occur stop treadmill poor law treadmill poor law 's useful course say scrooge,still return one gentleman one gentleman wish one gentleman could say union workhouse not.the treadmill poor law full vigour say [unused0].the treadmill poor law busy [unused0].oh [unused0] afraid one gentleman say first something occur stop treadmill poor law treadmill poor law 's useful course say [unused0],[unused0],-1,return|still|afraid|wish
43,1,scrooge glad hear something.under impression scarcely furnish christian cheer mind body multitude return one gentleman endeavour raise fund buy poor meat drink mean warmth,[unused0] glad hear something.under impression scarcely furnish christian cheer mind body multitude return one gentleman endeavour raise fund buy poor meat drink mean warmth,[unused0],1,return|endeavour|scarcely|multitude|buy|drink
44,1,scrooge make merry scrooge christmas scrooge afford make idle people merry,[unused0] make merry [unused0] christmas [unused0] afford make idle people merry,[unused0],-1,make|merry
45,1,scrooge help support establishment scrooge mention establishment mention cost enough,[unused0] help support establishment [unused0] mention establishment mention cost enough,[unused0],1,support
46,1,besides excuse scrooge scrooge know that.but scrooge might know observe one gentlemen.it scrooge 's business scrooge return,besides excuse [unused0] [unused0] know that.but [unused0] might know observe one gentlemen.it [unused0] 's business [unused0] return,[unused0],1,know|observe
47,1,scrooge resume scrooge 's labour improve opinion scrooge facetious temper usual scrooge.meanwhile fog darkness thicken people run flare link proffer people 's service go horse carriage conduct horse carriage horse carriage 's way,[unused0] resume [unused0] 's labour improve opinion [unused0] facetious temper usual [unused0].meanwhile fog darkness thicken people run flare link proffer people 's service go horse carriage conduct horse carriage horse carriage 's way,[unused0],-1,run|proffer|resume
48,1,illwill scrooge dismount scrooge 's stool tacitly admit fact expectant clerk tank instantly snuff expectant clerk tank instantly snuff candle put hat 's candle put expectant clerk tank instantly snuff candle put hat 's hat.youll want day tomorrow scrooge suppose say scrooge.if quite convenient i.it convenient say scrooge fair,illwill [unused0] dismount [unused0] 's stool tacitly admit fact expectant clerk tank instantly snuff expectant clerk tank instantly snuff candle put hat 's candle put expectant clerk tank instantly snuff candle put hat 's hat.youll want day tomorrow [unused0] suppose say [unused0].if quite convenient i.it convenient say [unused0] fair,[unused0],1,suppose|put|instantly|admit|quite|tacitly|snuff
49,1,scrooge stop halfacrown expectant clerk tank instantly snuff candle put hatd think expectant clerk tank instantly snuff candle put hat ill use ill expectant clerk tank instantly snuff candle put hat smile faintly.and yet say scrooge expectant clerk tank instantly snuff candle put hat think scrooge ill use scrooge pay day wage work.the expectant clerk tank instantly snuff candle put hat observe year.a poor excuse pick man pocket every twentyfifth december say scrooge button scrooge 's greatcoat chin,[unused0] stop halfacrown expectant clerk tank instantly snuff candle put hatd think expectant clerk tank instantly snuff candle put hat ill use ill expectant clerk tank instantly snuff candle put hat smile faintly.and yet say [unused0] expectant clerk tank instantly snuff candle put hat think [unused0] ill use [unused0] pay day wage work.the expectant clerk tank instantly snuff candle put hat observe year.a poor excuse pick man pocket every twentyfifth december say [unused0] button [unused0] 's greatcoat chin,[unused0],-1,observe|yet|put|instantly|think|ill|use|snuff|stop
50,1,scrooge suppose expectant clerk tank instantly snuff candle put hat must day tomorrow,[unused0] suppose expectant clerk tank instantly snuff candle put hat must day tomorrow,[unused0],0,snuff|put|instantly
51,1,scrooge office close twinkling clerk long end expectant clerk tank instantly snuff candle put hat 's white comforter dangle expectant clerk tank instantly snuff candle put hat 's waist expectant clerk tank instantly snuff candle put hat boast greatcoat go slide cornhill end lane boy twenty time honour christmas run home camden town hard expectant clerk tank instantly snuff candle put hat could pelt play blindman buff.scrooge take scrooge 's melancholy dinner scrooge 's usual melancholy tavern,[unused0] office close twinkling clerk long end expectant clerk tank instantly snuff candle put hat 's white comforter dangle expectant clerk tank instantly snuff candle put hat 's waist expectant clerk tank instantly snuff candle put hat boast greatcoat go slide cornhill end lane boy twenty time honour christmas run home camden town hard expectant clerk tank instantly snuff candle put hat could pelt play blindman buff.[unused0] take [unused0] 's melancholy dinner [unused0] 's usual melancholy tavern,[unused0],1,pelt|put|run|twinkling|instantly|take|honour|play|close|snuff
52,1,also fact scrooge see knocker door night morning scrooge 's whole residence,also fact [unused0] see knocker door night morning [unused0] 's whole residence,[unused0],0,also
53,1,also scrooge little call fancy scrooge man city london even include bold word corporation alderman livery,also [unused0] little call fancy [unused0] man city london even include bold word corporation alderman livery,[unused0],1,even|also|include|london
54,1,let also bear mind scrooge bestow one thought marley since scrooge 's last mention survive partner afternoon,let also bear mind [unused0] bestow one thought marley since [unused0] 's last mention survive partner afternoon,[unused0],0,bear|also
55,1,let man explain man happen scrooge scrooge 's key lock door see knocker door without knocker door 's undergo intermediate process change knocker marley face.marley face marley face impenetrable shadow object yard dismal light marley face like bad lobster dark cellar,let man explain man happen [unused0] [unused0] 's key lock door see knocker door without knocker door 's undergo intermediate process change knocker marley face.marley face marley face impenetrable shadow object yard dismal light marley face like bad lobster dark cellar,[unused0],-1,object|knocker|let|happen|explain|see
56,1,marley face 's horror seem spite marley face beyond marley face 's control rather part marley face 's expression.as scrooge look fixedly phenomenon knocker again.to say scrooge startle scrooge 's blood conscious terrible sensation blood stranger infancy would untrue,marley face 's horror seem spite marley face beyond marley face 's control rather part marley face 's expression.as [unused0] look fixedly phenomenon knocker again.to say [unused0] startle [unused0] 's blood conscious terrible sensation blood stranger infancy would untrue,[unused0],-1,marley|fixedly|untrue|seem|rather
57,1,scrooge put scrooge 's hand upon key scrooge relinquish turn key relinquish sturdily walk light scrooge 's candle.scrooge pause moment irresolution scrooge shut door,[unused0] put [unused0] 's hand upon key [unused0] relinquish turn key relinquish sturdily walk light [unused0] 's candle.[unused0] pause moment irresolution [unused0] shut door,[unused0],1,put|shut|light
58,1,scrooge fasten door walk across hall stair,[unused0] fasten door walk across hall stair,[unused0],0,
59,1,trim candle scrooge went.you may talk vaguely drive coach six good old flight stair bad young act parliament,trim candle [unused0] went.you may talk vaguely drive coach six good old flight stair bad young act parliament,[unused0],-1,talk|vaguely
60,1,perhaps reason scrooge think scrooge see locomotive hearse go scrooge gloom,perhaps reason [unused0] think [unused0] see locomotive hearse go [unused0] gloom,[unused0],-1,perhaps|see
61,1,halfadozen gaslamp street would light entry well may suppose pretty dark scrooge dip.up scrooge go care button,halfadozen gaslamp street would light entry well may suppose pretty dark [unused0] dip.up [unused0] go care button,[unused0],1,entry|suppose|light|well|pretty
62,1,scrooge shut scrooge 's heavy door scrooge walk scrooge 's room see right,[unused0] shut [unused0] 's heavy door [unused0] walk [unused0] 's room see right,[unused0],0,walk|shut
63,1,scrooge enough recollection marley face desire walked.sittingroom bedroom lumberroom,[unused0] enough recollection marley face desire walked.sittingroom bedroom lumberroom,[unused0],1,
64,1,little saucepan gruel scrooge cold scrooge 's head upon hob,little saucepan gruel [unused0] cold [unused0] 's head upon hob,[unused0],0,cold
65,1,double locked scrooge scrooge 's custom,double locked [unused0] [unused0] 's custom,[unused0],0,locked|double
66,1,thus secure surprise scrooge take scrooge 's cravat,thus secure surprise [unused0] take [unused0] 's cravat,[unused0],1,thus|take
67,1,scrooge oblige sit close small fire brood small fire scrooge could extract least sensation warmth handful fuel,[unused0] oblige sit close small fire brood small fire [unused0] could extract least sensation warmth handful fuel,[unused0],-1,sit|close|extract
68,1,smooth tile blank first power shape picture smooth tile 's surface disjoint fragment scrooge 's thought would copy marley head every one.scrooge say scrooge,smooth tile blank first power shape picture smooth tile 's surface disjoint fragment [unused0] 's thought would copy marley head every one.[unused0] say [unused0],[unused0],0,blank|smooth|copy
69,1,great astonishment strange inexplicable dread scrooge look scrooge see bell begin swing,great astonishment strange inexplicable dread [unused0] look [unused0] see bell begin swing,[unused0],1,swing|bell|begin
70,1,scrooge remember hear ghost haunted house describe drag chains.the cellar door fly open booming sound scrooge hear noise much louder floor,[unused0] remember hear ghost haunted house describe drag chains.the cellar door fly open booming sound [unused0] hear noise much louder floor,[unused0],-1,booming|haunted|louder|remember|drag|hear|noise
71,1,scrooge believe it.scrooge 's colour change though without pause come door pass room scrooge 's eye,[unused0] believe it.[unused0] 's colour change though without pause come door pass room [unused0] 's eye,[unused0],0,believe|come
72,1,scrooge observe marley look usual waistcoat could see two button usual waistcoat behind.scrooge often hear say marley bowel scrooge never believe now.no scrooge believe even,[unused0] observe marley look usual waistcoat could see two button usual waistcoat behind.[unused0] often hear say marley bowel [unused0] never believe now.no [unused0] believe even,[unused0],-1,believe|even|often|never|look|see
73,1,mark texture fold kerchief bind 's head chin wrapper scrooge observe,mark texture fold kerchief bind 's head chin wrapper [unused0] observe,[unused0],0,
74,1,want marley marley voice doubt it.who youask scrooge scrooge was.who say scrooge raise scrooge 's voice,want marley marley voice doubt it.who youask [unused0] [unused0] was.who say [unused0] raise [unused0] 's voice,[unused0],-1,youask
75,1,scrooge go say shade substitute appropriate.in life scrooge 's partner jacob marley.can sit ask scrooge look doubtfully its.it can.do sit then.scrooge ask question scrooge know whether ghost transparent might find ghost transparent condition take chair,[unused0] go say shade substitute appropriate.in life [unused0] 's partner jacob marley.can sit ask [unused0] look doubtfully its.it can.do sit then.[unused0] ask question [unused0] know whether ghost transparent might find ghost transparent condition take chair,[unused0],1,know|find|doubtfully|take
76,1,sit opposite side small fire quite used sat.scrooge believe observed its.scrooge say scrooge.what evidence would scrooge nephew come upon quickly first intimation approach 's reality beyond 's sensesi know say scrooge.why scrooge doubt scrooge 's sensesbecause say scrooge little thing affect,sit opposite side small fire quite used sat.[unused0] believe observed its.[unused0] say [unused0].what evidence would [unused0] nephew come upon quickly first intimation approach 's reality beyond 's sensesi know say [unused0].why [unused0] doubt [unused0] 's sensesbecause say [unused0] little thing affect,[unused0],-1,believe|used|come|know|quite|observed|quickly
77,1,scrooge could feel scrooge clearly case,[unused0] could feel [unused0] clearly case,[unused0],1,feel|clearly
78,1,though sit perfectly motionless 's hair skirt tassel still agitate hot vapour oven.one gentleman see toothpick say scrooge return quickly charge reason assign,though sit perfectly motionless 's hair skirt tassel still agitate hot vapour oven.one gentleman see toothpick say [unused0] return quickly charge reason assign,[unused0],1,agitate|motionless|charge|perfectly|still|see|quickly
79,1,wish though second divert vision stony gaze scrooge.one gentleman reply its.one gentleman look toothpick say scrooge.but one gentleman see toothpick say notwithstanding.well return scrooge scrooge nephew come upon quickly first intimation approach swallow toothpick rest scrooge nephew come upon quickly first intimation approach 's day persecute legion goblin scrooge nephew come upon quickly first intimation approach 's creation,wish though second divert vision stony gaze [unused0].one gentleman reply its.one gentleman look toothpick say [unused0].but one gentleman see toothpick say notwithstanding.well return [unused0] [unused0] nephew come upon quickly first intimation approach swallow toothpick rest [unused0] nephew come upon quickly first intimation approach 's day persecute legion goblin [unused0] nephew come upon quickly first intimation approach 's creation,[unused0],-1,reply|come|persecute|see|quickly
80,1,much great scrooge 's horror take bandage round head warm wear indoor 's low jaw drop upon 's scrooge fall upon scrooge 's knee clasp scrooge 's hand scrooge 's face.mercy scrooge say,much great [unused0] 's horror take bandage round head warm wear indoor 's low jaw drop upon 's [unused0] fall upon [unused0] 's knee clasp [unused0] 's hand [unused0] 's face.mercy [unused0] say,[unused0],1,take
81,1,trouble scrooge reply scrooge believe scrooge noti say scrooge,trouble [unused0] reply [unused0] believe [unused0] noti say [unused0],[unused0],-1,believe
82,1,tell scrooge whyi wear chain reply,tell [unused0] whyi wear chain reply,[unused0],0,tell
83,1,scrooge make chain link link yard yard,[unused0] make chain link link yard yard,[unused0],0,yard|make|link
84,1,chain 's pattern strange scrooge tremble more.or would scrooge know pursue weight length chain chain full heavy long seven christmaseve ago,chain 's pattern strange [unused0] tremble more.or would [unused0] know pursue weight length chain chain full heavy long seven christmaseve ago,[unused0],-1,know|long|ago
85,1,scrooge labour chain since,[unused0] labour chain since,[unused0],0,
86,1,ponderous scrooge glance scrooge floor expectation find scrooge surround fifty sixty fathom iron cable scrooge could see nothing.scrooge scrooge say imploringly,ponderous [unused0] glance [unused0] floor expectation find [unused0] surround fifty sixty fathom iron cable [unused0] could see nothing.[unused0] [unused0] say imploringly,[unused0],0,imploringly|find|see|fifty
87,1,scrooge tell scrooge speak comfort scrooge scrooge none give reply,[unused0] tell [unused0] speak comfort [unused0] [unused0] none give reply,[unused0],1,give
88,1,come region scrooge convey minister kind man,come region [unused0] convey minister kind man,[unused0],0,convey
89,1,weary journey lie meit habit scrooge whenever scrooge become thoughtful put scrooge 's hand scrooge 's breeche pocket,weary journey lie meit habit [unused0] whenever [unused0] become thoughtful put [unused0] 's hand [unused0] 's breeche pocket,[unused0],1,whenever|become|put
90,1,ponder say scrooge without lift scrooge 's eye get scrooge 's knees.scrooge nephew come upon quickly first intimation approach must slow scrooge scrooge observe businesslike manner though humility deference.slow repeated.seven year dead muse scrooge,ponder say [unused0] without lift [unused0] 's eye get [unused0] 's knees.[unused0] nephew come upon quickly first intimation approach must slow [unused0] [unused0] observe businesslike manner though humility deference.slow repeated.seven year dead muse [unused0],[unused0],-1,slow|observe|come|get|quickly
91,1,incessant torture remorse.it travel fast say scrooge.on wing wind reply its.it might get great quantity ground seven year say scrooge.it hear set another cry clank chain hideously dead silence night ward would justify indict ward nuisance.oh captive bound doubleirone cry know age incessant labour immortal creature earth must pass eternity good susceptible develop know christian spirit work kindly christian spirit work kindly little sphere whatever may 's little sphere whatever christian spirit work kindly little sphere whatever may may find christian spirit work kindly little sphere whatever may mortal life short christian spirit work kindly little sphere whatever may 's vast mean usefulness know space regret make amend one life opportunity misuse yet scrooge oh scrooge scrooge always good man business scrooge falter scroogecrooge.business cry wring 's hand,incessant torture remorse.it travel fast say [unused0].on wing wind reply its.it might get great quantity ground seven year say [unused0].it hear set another cry clank chain hideously dead silence night ward would justify indict ward nuisance.oh captive bound doubleirone cry know age incessant labour immortal creature earth must pass eternity good susceptible develop know christian spirit work kindly christian spirit work kindly little sphere whatever may 's little sphere whatever christian spirit work kindly little sphere whatever may may find christian spirit work kindly little sphere whatever may mortal life short christian spirit work kindly little sphere whatever may 's vast mean usefulness know space regret make amend one life opportunity misuse yet [unused0] oh [unused0] [unused0] always good man business [unused0] falter [unused0]crooge.business cry wring 's hand,[unused0],1,find|hideously|kindly|make|yet|justify|set|always|get|wring|know|mortal|amend|falter|pass
92,1,walk crowd fellowbeing 's eye turn never raise crowd fellowbeing bless star lead wise man poor abode poor home bless star lead wise man poor abode 's light would conduct scrooge much dismayed hear go rate begin quake exceedingly.hear cry,walk crowd fellowbeing 's eye turn never raise crowd fellowbeing bless star lead wise man poor abode poor home bless star lead wise man poor abode 's light would conduct [unused0] much dismayed hear go rate begin quake exceedingly.hear cry,[unused0],-1,raise|never|conduct|crowd|fellowbeing|hear|quake
93,1,'s time nearly gone.scrooge say scrooge,'s time nearly gone.[unused0] say [unused0],[unused0],0,nearly
94,1,hard upon scrooge flowery scrooge scrooge appear nowgood afternoon shape nowgood afternoon see scrooge may tell,hard upon [unused0] flowery [unused0] [unused0] appear nowgood afternoon shape nowgood afternoon see [unused0] may tell,[unused0],1,tell|appear|see
