,chapter,text,mask_sent,char,sentiment,keywords
23,1,oh alice wish alice could shut like telescope alice think alice could alice know begin see many outoftheway thing happen lately alice begin think thing indeed really impossible.there seem use wait little door fifteen inch high alice go back little threelegge table make solid glass half hope alice might find another key little threelegge table make solid glass rate book rule shut people like telescope,oh [unused0] wish [unused0] could shut like telescope [unused0] think [unused0] could [unused0] know begin see many outoftheway thing happen lately [unused0] begin think thing indeed really impossible.there seem use wait little door fifteen inch high [unused0] go back little threelegge table make solid glass half hope [unused0] might find another key little threelegge table make solid glass rate book rule shut people like telescope,[unused0],1,find|lately|hope|think|know|back|shut|really|happen|seem|indeed|see|begin
24,1,time alice find little bottle little threelegge table make solid glass certainly say alice round neck bottle paper label word drink beautifully print large letters.it well say drink alice go say hurry,time [unused0] find little bottle little threelegge table make solid glass certainly say [unused0] round neck bottle paper label word drink beautifully print large letters.it well say drink [unused0] go say hurry,[unused0],1,find|well|certainly|beautifully|drink
25,1,alice’ll look first alice say see whether bottle ’s mark poison,[unused0]’ll look first [unused0] say see whether bottle ’s mark poison,[unused0],-1,see
26,1,alice read several nice little history child got burn eat wild beast unpleasant thing child got burn eat wild beast unpleasant thing would remember simple rule child got burn eat wild beast unpleasant thing 's friend teach child got burn eat wild beast unpleasant thing,[unused0] read several nice little history child got burn eat wild beast unpleasant thing child got burn eat wild beast unpleasant thing would remember simple rule child got burn eat wild beast unpleasant thing 's friend teach child got burn eat wild beast unpleasant thing,[unused0],-1,remember|got
27,1,alice never forget drink much bottle mark poison almost certain disagree soon later.however bottle mark poison alice venture taste bottle find bottle nice bottle fact sort mixed flavour cherrytart custard pineapple roast turkey toffee hot buttered toast alice soon finish bottle off.what curious feeling say alice,[unused0] never forget drink much bottle mark poison almost certain disagree soon later.however bottle mark poison [unused0] venture taste bottle find bottle nice bottle fact sort mixed flavour cherrytart custard pineapple roast turkey toffee hot buttered toast [unused0] soon finish bottle off.what curious feeling say [unused0],[unused0],-1,forget|soon|find|never|feeling|buttered|drink|almost|sort
28,1,alice must shut like telescope.and bottle indeed,[unused0] must shut like telescope.and bottle indeed,[unused0],1,indeed|shut
29,1,alice feel little nervous wait,[unused0] feel little nervous wait,[unused0],-1,feel|little
30,1,might end know say alice alice alice go altogether like candle,might end know say [unused0] [unused0] [unused0] go altogether like candle,[unused0],1,altogether|end
31,1,alice wonder alice like alice try fancy flame candle like candle blow alice could remember ever see thing.after find nothing happen alice decide go lovely garden ever see,[unused0] wonder [unused0] like [unused0] try fancy flame candle like candle blow [unused0] could remember ever see thing.after find nothing happen [unused0] decide go lovely garden ever see,[unused0],1,find|remember|decide|ever|candle|lovely|see
32,1,alas alice alice get door alice find alice forget tiny golden key alice go back little threelegge table make solid glass tiny golden key alice find alice could possibly reach tiny golden key,alas [unused0] [unused0] get door [unused0] find [unused0] forget tiny golden key [unused0] go back little threelegge table make solid glass tiny golden key [unused0] find [unused0] could possibly reach tiny golden key,[unused0],-1,possibly|find|reach|get|back
33,1,alice could see tiny golden key quite plainly glass alice try alice 's good climb one leg little threelegge table make solid glass slippery,[unused0] could see tiny golden key quite plainly glass [unused0] try [unused0] 's good climb one leg little threelegge table make solid glass slippery,[unused0],1,quite|see|plainly
34,1,alice tired alice try alice sit cried.come use cry like say alice alice rather sharply,[unused0] tired [unused0] try [unused0] sit cried.come use cry like say [unused0] [unused0] rather sharply,[unused0],-1,sit|sharply|rather
35,1,alice advise alice leave minute alice generally give alice good advice though alice seldom follow good advice sometimes alice scold alice severely bring tear alice 's eye,[unused0] advise [unused0] leave minute [unused0] generally give [unused0] good advice though [unused0] seldom follow good advice sometimes [unused0] scold [unused0] severely bring tear [unused0] 's eye,[unused0],1,seldom|sometimes|severely|generally|leave|follow
36,1,alice remember try box alice 's ear cheat alice game croquet alice play alice alice fond pretend two people,[unused0] remember try box [unused0] 's ear cheat [unused0] game croquet [unused0] play [unused0] [unused0] fond pretend two people,[unused0],1,pretend|remember
37,1,use think alice pretend two people hardly enough alice leave make one respectable personsoon alice 's eye fall little glass box lie little threelegge table make solid glass,use think [unused0] pretend two people hardly enough [unused0] leave make one respectable personsoon [unused0] 's eye fall little glass box lie little threelegge table make solid glass,[unused0],1,pretend|make|hardly|lie|leave
38,1,alice open little glass box lie table find little glass box lie table small cake word eat beautifully mark currant,[unused0] open little glass box lie table find little glass box lie table small cake word eat beautifully mark currant,[unused0],1,mark|find|beautifully
39,1,well alice’ll eat small cake word eat beautifully mark currant say alice small cake word eat beautifully mark currant make alice grow large alice reach tiny golden key,well [unused0]’ll eat small cake word eat beautifully mark currant say [unused0] small cake word eat beautifully mark currant make [unused0] grow large [unused0] reach tiny golden key,[unused0],1,well|beautifully|eat|grow
40,1,small cake word eat beautifully mark currant make alice grow small alice creep door,small cake word eat beautifully mark currant make [unused0] grow small [unused0] creep door,[unused0],1,beautifully|grow
41,1,either way alice’ll get lovely garden ever see alice care happensshe eat little bit say anxiously alice way way hold alice 's hand top alice 's head feel way hand grow alice quite surprised find alice remain size,either way [unused0]’ll get lovely garden ever see [unused0] care happensshe eat little bit say anxiously [unused0] way way hold [unused0] 's hand top [unused0] 's head feel way hand grow [unused0] quite surprised find [unused0] remain size,[unused0],1,grow|hold|get|feel|remain|care|ever|quite|anxiously|see
42,1,sure generally happen one eat cake alice get much way expect nothing outoftheway thing happen seem quite dull stupid life go common way.so alice set work soon finish cake,sure generally happen one eat cake [unused0] get much way expect nothing outoftheway thing happen seem quite dull stupid life go common way.so [unused0] set work soon finish cake,[unused0],-1,soon|expect|set|generally|get|quite|happen|seem|outoftheway
43,2,curiouser curiouser cry alice much surprised moment alice quite forget speak good english,curiouser curiouser cry [unused0] much surprised moment [unused0] quite forget speak good english,[unused0],-1,quite|much
44,2,oh foot alice wonder put foot 's shoe stocking foot foot alice’m sure alice shall able alice shall great deal far trouble alice foot,oh foot [unused0] wonder put foot 's shoe stocking foot foot [unused0]’m sure [unused0] shall able [unused0] shall great deal far trouble [unused0] foot,[unused0],1,far|stocking|put
45,2,foot must manage good way foot can.—but alice must kind foot think alice perhaps foot walk way alice want go let alice see,foot must manage good way foot can.—but [unused0] must kind foot think [unused0] perhaps foot walk way [unused0] want go let [unused0] see,[unused0],1,think|manage|perhaps|walk|want|see
46,2,alice’ll give foot new pair boot every christmas.and alice go plan alice alice would manage,[unused0]’ll give foot new pair boot every christmas.and [unused0] go plan [unused0] [unused0] would manage,[unused0],0,manage
47,2,fact alice nine foot high alice take little golden key hurry garden door.alice much alice could lie one side look garden one eye,fact [unused0] nine foot high [unused0] take little golden key hurry garden door.[unused0] much [unused0] could lie one side look garden one eye,[unused0],0,take|lie
48,2,alice sit begin cry again.alice ought ashamed alice say alice great girl like alice alice might well say go cry way stop moment alice tell alice alice go shed gallon tear large pool round alice four inch deep reach half hall.after time alice hear little pattering foot distance alice hastily dry alice 's eye see come,[unused0] sit begin cry again.[unused0] ought ashamed [unused0] say [unused0] great girl like [unused0] [unused0] might well say go cry way stop moment [unused0] tell [unused0] [unused0] go shed gallon tear large pool round [unused0] four inch deep reach half hall.after time [unused0] hear little pattering foot distance [unused0] hastily dry [unused0] 's eye see come,[unused0],-1,reach|shed|well|deep|see|hastily|ashamed|begin
49,2,white rabbit come trot along great hurry mutter white rabbit white rabbit come oh duchess duchess oh duchess savage alice’ve keep duchess wait alice feel desperate alice ready ask help one,white rabbit come trot along great hurry mutter white rabbit white rabbit come oh duchess duchess oh duchess savage [unused0]’ve keep duchess wait [unused0] feel desperate [unused0] ready ask help one,[unused0],1,keep|mutter
50,2,white rabbit come near alice alice begin low timid voice white rabbit please white rabbit white rabbit start violently drop white kid glove fan skurrie away darkness hard white rabbit could go.alice take white kid glove fanthe white kid glove hall hot alice keep fan alice time alice go talk,white rabbit come near [unused0] [unused0] begin low timid voice white rabbit please white rabbit white rabbit start violently drop white kid glove fan skurrie away darkness hard white rabbit could go.[unused0] take white kid glove fanthe white kid glove hall hot [unused0] keep fan [unused0] time [unused0] go talk,[unused0],-1,skurrie|take|violently|glove|drop|away|keep|begin
51,2,alice alice get morning alice almost think alice remember feel little different,[unused0] [unused0] get morning [unused0] almost think [unused0] remember feel little different,[unused0],0,remember|almost|think|get
52,2,alice’m next question world alice ah ’s great puzzle alice begin think child alice know age alice see alice could change child know age herself.i’m sure alice’m ada alice say ada 's hair go long ringlet alice go ringlet,[unused0]’m next question world [unused0] ah ’s great puzzle [unused0] begin think child [unused0] know age [unused0] see [unused0] could change child know age herself.i’m sure [unused0]’m ada [unused0] say ada 's hair go long ringlet [unused0] go ringlet,[unused0],1,know|see|think|change
53,2,alice’m sure alice mabel alice know sort thing mabel oh mabel know little besides mabel ’s mabel alice’m alice oh dear puzzle alice’ll try alice know thing alice use know,[unused0]’m sure [unused0] mabel [unused0] know sort thing mabel oh mabel know little besides mabel ’s mabel [unused0]’m [unused0] oh dear puzzle [unused0]’ll try [unused0] know thing [unused0] use know,[unused0],1,know|try
54,2,let alice see,let [unused0] see,[unused0],0,let|see
55,2,four time five twelve four time six thirteen four time seven oh dear alice shall never get twenty rate however multiplication table signify,four time five twelve four time six thirteen four time seven oh dear [unused0] shall never get twenty rate however multiplication table signify,[unused0],1,get|twelve|never|however
56,2,london capital paris paris capital rome rome ’s wrong alice’m certain alice must change mabel alice’ll try say doth little alice cross alice 's hand alice 's lap alice say lesson begin repeat alice 's voice sound hoarse strange word come use do.—how doth little crocodile improve little crocodile 's shine tail pour water nile every golden scalehow cheerfully little crocodile seem grin neatly spread little crocodile 's claws welcome little fish gently smile jawsi’m sure right word say alice alice 's eye fill tear alice go alice must mabel alice shall go live poky little house next toy play oh ever many lesson learn alice’ve make alice 's mind,london capital paris paris capital rome rome ’s wrong [unused0]’m certain [unused0] must change mabel [unused0]’ll try say doth little [unused0] cross [unused0] 's hand [unused0] 's lap [unused0] say lesson begin repeat [unused0] 's voice sound hoarse strange word come use do.—how doth little crocodile improve little crocodile 's shine tail pour water nile every golden scalehow cheerfully little crocodile seem grin neatly spread little crocodile 's claws welcome little fish gently smile jawsi’m sure right word say [unused0] [unused0] 's eye fill tear [unused0] go [unused0] must mabel [unused0] shall go live poky little house next toy play oh ever many lesson learn [unused0]’ve make [unused0] 's mind,[unused0],1,make|change|gently|improve|sure|come|mabel|cheerfully|sound|ever|grin|seem|neatly|begin
57,2,alice’m mabel alice’ll stay ’ll use put 's head say come dear alice shall look say alice tell alice first alice like person alice’ll come,[unused0]’m mabel [unused0]’ll stay ’ll use put 's head say come dear [unused0] shall look say [unused0] tell [unused0] first [unused0] like person [unused0]’ll come,[unused0],1,look|come|put|first
58,2,alice’ll stay till alice’m somebody else’—but oh dear cry alice sudden burst tear alice wish would put 's head alice tired alone hereas alice say alice look alice 's hand surprised see alice put one white rabbit little white kid glove alice talk,[unused0]’ll stay till [unused0]’m somebody else’—but oh dear cry [unused0] sudden burst tear [unused0] wish would put 's head [unused0] tired alone hereas [unused0] say [unused0] look [unused0] 's hand surprised see [unused0] put one white rabbit little white kid glove [unused0] talk,[unused0],1,tired|put|surprised|alone
59,2,alice must grow small alice get go table measure alice table find nearly alice could guess alice two foot high go shrink rapidly,[unused0] must grow small [unused0] get go table measure [unused0] table find nearly [unused0] could guess [unused0] two foot high go shrink rapidly,[unused0],0,find|grow|nearly|shrink|guess|rapidly
60,2,ala garden door shut little golden key lie table thing bad ever think alice alice never small never alice declare bad isa alice say word alice 's foot slip another moment splash alice alice 's chin salt water,ala garden door shut little golden key lie table thing bad ever think [unused0] [unused0] never small never [unused0] declare bad isa [unused0] say word [unused0] 's foot slip another moment splash [unused0] [unused0] 's chin salt water,[unused0],-1,ala|think|never|lie|shut|ever
61,2,alice 's first idea alice somehow fall sea case alice go back railway alice say alice,[unused0] 's first idea [unused0] somehow fall sea case [unused0] go back railway [unused0] say [unused0],[unused0],0,back|somehow|fall
62,2,alice seaside alice 's life come general conclusion wherever go english coast find number bathing machine sea child dig sand wooden spade row lodge house behind row lodge house railway station,[unused0] seaside [unused0] 's life come general conclusion wherever go english coast find number bathing machine sea child dig sand wooden spade row lodge house behind row lodge house railway station,[unused0],1,find|come|wherever
63,2,however alice soon make alice pool tear alice weep alice nine foot high.alice wish alice cry much say alice alice swam try find alice 's way,however [unused0] soon make [unused0] pool tear [unused0] weep [unused0] nine foot high.[unused0] wish [unused0] cry much say [unused0] [unused0] swam try find [unused0] 's way,[unused0],1,soon|find|make|however|try
64,2,alice shall punish cried alice suppose drown alice 's tear drown queer thing sure however everything queer today.just alice hear something splash pool tear weep nine foot high little way alice swam near make something,[unused0] shall punish cried [unused0] suppose drown [unused0] 's tear drown queer thing sure however everything queer today.just [unused0] hear something splash pool tear weep nine foot high little way [unused0] swam near make something,[unused0],-1,punish|hear|suppose|however
65,2,first alice think something must walrus hippopotamus alice remember small alice alice soon make something mouse slip like alice.would use think alice speak something everything outoftheway alice think likely something talk,first [unused0] think something must walrus hippopotamus [unused0] remember small [unused0] [unused0] soon make something mouse slip like [unused0].would use think [unused0] speak something everything outoftheway [unused0] think likely something talk,[unused0],1,soon|make|think|remember|speak|walrus
66,2,something something know way pool tear weep nine foot high alice tired swim something alice think must right way speak mouse,something something know way pool tear weep nine foot high [unused0] tired swim something [unused0] think must right way speak mouse,[unused0],-1,tired|right
67,2,alice never thing alice remember see alice 's brother ’s latin grammar mouse mouse mouse mouse mouse something look alice rather inquisitively seem alice wink one something 's little eye something say nothing.perhap something understand good english think alice,[unused0] never thing [unused0] remember see [unused0] 's brother ’s latin grammar mouse mouse mouse mouse mouse something look [unused0] rather inquisitively seem [unused0] wink one something 's little eye something say nothing.perhap something understand good english think [unused0],[unused0],-1,wink|never|remember|inquisitively|seem|rather|understand
68,2,alice daresay something ’s french mouse come william conqueror alice 's knowledge history alice clear notion long ago anything happen,[unused0] daresay something ’s french mouse come william conqueror [unused0] 's knowledge history [unused0] clear notion long ago anything happen,[unused0],1,come|daresay|long|happen|ago
69,2,oh alice beg something 's pardon cry alice hastily afraid alice hurt something 's feeling,oh [unused0] beg something 's pardon cry [unused0] hastily afraid [unused0] hurt something 's feeling,[unused0],-1,beg|hurt|hastily
70,2,yet alice wish alice could show something cat dinah,yet [unused0] wish [unused0] could show something cat dinah,[unused0],1,yet|show
71,2,alice think something’d take fancy cat something could see cat dinah,[unused0] think something’d take fancy cat something could see cat dinah,[unused0],0,take|see|think
72,2,cat dinah dear quiet thing alice go half alice alice swam lazily pool tear weep nine foot high cat dinah sit purr nicely fire lick cat dinah 's paw wash cat dinah 's face cat dinah nice soft thing nurse cat dinah ’s capital one catch mouse oh alice beg something 's pardon cry alice time something bristle alice feel certain something must really offend,cat dinah dear quiet thing [unused0] go half [unused0] [unused0] swam lazily pool tear weep nine foot high cat dinah sit purr nicely fire lick cat dinah 's paw wash cat dinah 's face cat dinah nice soft thing nurse cat dinah ’s capital one catch mouse oh [unused0] beg something 's pardon cry [unused0] time something bristle [unused0] feel certain something must really offend,[unused0],1,swam|lazily|beg|offend|nicely|really|dear
73,2,alice would talk subject family always hate cat,[unused0] would talk subject family always hate cat,[unused0],-1,talk|always|hate
74,2,nasty low vulgar thing let alice hear name againi indeed say alice great hurry change subject conversation,nasty low vulgar thing let [unused0] hear name againi indeed say [unused0] great hurry change subject conversation,[unused0],-1,indeed|hear
75,2,nice little dog near 's house alice like show something little brighteyed terrier know oh long curly brown hair little brighteyed terrier know oh long curly brown hair’ll fetch thing throw thing little brighteyed terrier know oh long curly brown hair’ll sit beg little brighteyed terrier know oh long curly brown hair 's dinner sort thing alice remember half sort thing little brighteyed terrier know oh long curly brown hair belong farmer know farmer say little brighteyed terrier know oh long curly brown hair ’s useful little brighteyed terrier know oh long curly brown hair worth hundred pound farmer say little brighteyed terrier know oh long curly brown hair kill rat oh dear cry alice sorrowful tone alice’m afraid alice’ve offend little brighteyed terrier know oh long curly brown hair something swim away alice hard something could go make quite commotion pool tear weep nine foot high something went.so alice call softly something something come back talk cat dog either something like cat dog something hear something turn round swam slowly back alice,nice little dog near 's house [unused0] like show something little brighteyed terrier know oh long curly brown hair little brighteyed terrier know oh long curly brown hair’ll fetch thing throw thing little brighteyed terrier know oh long curly brown hair’ll sit beg little brighteyed terrier know oh long curly brown hair 's dinner sort thing [unused0] remember half sort thing little brighteyed terrier know oh long curly brown hair belong farmer know farmer say little brighteyed terrier know oh long curly brown hair ’s useful little brighteyed terrier know oh long curly brown hair worth hundred pound farmer say little brighteyed terrier know oh long curly brown hair kill rat oh dear cry [unused0] sorrowful tone [unused0]’m afraid [unused0]’ve offend little brighteyed terrier know oh long curly brown hair something swim away [unused0] hard something could go make quite commotion pool tear weep nine foot high something went.so [unused0] call softly something something come back talk cat dog either something like cat dog something hear something turn round swam slowly back [unused0],[unused0],-1,swim|swam|slowly|know|long|kill|make|round|curly|softly|farmer|turn|brighteyed|hundred|away|back|remember|come|offend
76,3,consultation minute seem quite natural alice find alice talk familiarly alice know alice 's life,consultation minute seem quite natural [unused0] find [unused0] talk familiarly [unused0] know [unused0] 's life,[unused0],1,quite|seem|find|know
77,3,indeed alice quite long argument lory last turn sulky would say lory last turn sulky would say old must know well old alice must know well alice would allow without know old lory last turn sulky would say old must know well lory last turn sulky would say old must know well positively refuse tell lory last turn sulky would say old must know well 's age said.at last mouse seem person authority among call sit listen mouse seem person authority among mouse seem person authority among them’ll soon make dry enough sit large ring mouse seem person authority among middle,indeed [unused0] quite long argument lory last turn sulky would say lory last turn sulky would say old must know well old [unused0] must know well [unused0] would allow without know old lory last turn sulky would say old must know well lory last turn sulky would say old must know well positively refuse tell lory last turn sulky would say old must know well 's age said.at last mouse seem person authority among call sit listen mouse seem person authority among mouse seem person authority among them’ll soon make dry enough sit large ring mouse seem person authority among middle,[unused0],1,soon|make|enough|positively|know|well|refuse|sit|allow|quite|seem|indeed|them
78,3,alice keep alice 's eye anxiously fix mouse seem person authority among alice feel sure alice would catch bad cold alice get dry soon.ahem say mouse seem person authority among important air ready dry thing mouse seem person authority among know,[unused0] keep [unused0] 's eye anxiously fix mouse seem person authority among [unused0] feel sure [unused0] would catch bad cold [unused0] get dry soon.ahem say mouse seem person authority among important air ready dry thing mouse seem person authority among know,[unused0],1,seem|anxiously|keep|catch
79,3,alice want much know dodo pause dodo think somebody ought speak one else seem inclined say anything.why say dodo good way explain caucusrace alice might like try thing alice winter day mouse seem person authority among tell alice dodo manage thing.first dodo mark racecourse sort circle exact shape matter dodo say place along racecourse,[unused0] want much know dodo pause dodo think somebody ought speak one else seem inclined say anything.why say dodo good way explain caucusrace [unused0] might like try thing [unused0] winter day mouse seem person authority among tell [unused0] dodo manage thing.first dodo mark racecourse sort circle exact shape matter dodo say place along racecourse,[unused0],1,dodo|try|think|much|know|like|mouse|speak|else|seem|explain|want
80,3,crowded round alice call confused way prize alice idea despair alice put alice 's hand alice 's pocket pull box comfit luckily salt water get box comfit hand box comfit round prize,crowded round [unused0] call confused way prize [unused0] idea despair [unused0] put [unused0] 's hand [unused0] 's pocket pull box comfit luckily salt water get box comfit hand box comfit round prize,[unused0],1,crowded|confused|comfit|put|get|luckily
81,3,exactly one apiece round.but alice must prize alice know say mouse seem person authority among them.of course dodo reply gravely,exactly one apiece round.but [unused0] must prize [unused0] know say mouse seem person authority among them.of course dodo reply gravely,[unused0],1,apiece|prize|gravely|seem|exactly
82,3,else alice get alice 's pocket dodo go turn alice.only thimble say alice sadly.hand thimble say dodo.then crowd round alice dodo solemnly present thimble say beg alice 's acceptance thimble dodo finish short speech cheered.alice think whole thing absurd look grave alice dare laugh,else [unused0] get [unused0] 's pocket dodo go turn [unused0].only thimble say [unused0] sadly.hand thimble say dodo.then crowd round [unused0] dodo solemnly present thimble say beg [unused0] 's acceptance thimble dodo finish short speech cheered.[unused0] think whole thing absurd look grave [unused0] dare laugh,[unused0],-1,else|think|solemnly|get
83,3,alice could think anything say alice simply bow take thimble look solemn alice could.the next thing eat box comfit,[unused0] could think anything say [unused0] simply bow take thimble look solemn [unused0] could.the next thing eat box comfit,[unused0],-1,take|simply|think
84,3,however last sit ring beg mouse seem person authority among tell something more.the mouse seem person authority among promise tell alice mouse seem person authority among 's history mouse seem person authority among know say alice mouse seem person authority among hate alice add whisper half afraid mouse seem person authority among would offend again.the mouse seem person authority among long sad tale say mouse seem person authority among turn alice sighing.it long tail certainly say alice look wonder mouse seem person authority among 's tail,however last sit ring beg mouse seem person authority among tell something more.the mouse seem person authority among promise tell [unused0] mouse seem person authority among 's history mouse seem person authority among know say [unused0] mouse seem person authority among hate [unused0] add whisper half afraid mouse seem person authority among would offend again.the mouse seem person authority among long sad tale say mouse seem person authority among turn [unused0] sighing.it long tail certainly say [unused0] look wonder mouse seem person authority among 's tail,[unused0],-1,however|offend|certainly|ring|long|seem|add
