,chapter,text,mask_sent,char,mfd2,mfd_word
38,1,daisy want hear happens.is something happen inquire innocently.my mean say know say daisy honestly surprised,[unused1] want hear happens.is something happen inquire innocently.my mean say know say [unused1] honestly surprised,[unused1],X,X
39,1,daisy think everybody knew.my don’t.why daisy say hesitantly,[unused1] think everybody knew.my don’t.why [unused1] say hesitantly,[unused1],X,X
40,1,tom ’s get woman new haven.got woman repeat blankly.daisy nodded.some woman might decency telephone tom dinner time,[unused2] ’s get woman new haven.got woman repeat blankly.[unused1] nodded.some woman might decency telephone [unused2] dinner time,[unused2],sanctity.virtue,decency
41,1,thinkalmost grasp daisy 's meaning flutter dress crunch leather boot back table.it could help cry daisy tense gaiety.daisy sit glance searchingly daisy continue,thinkalmost grasp [unused1] 's meaning flutter dress crunch leather boot back table.it could help cry [unused1] tense gaiety.[unused1] sit glance searchingly [unused1] continue,[unused1],"care.vice,care.virtue","help,crying,cries,helps"
42,1,bird lawn daisy think must nightingale come cunard white star line,bird lawn [unused1] think must nightingale come cunard white star line,[unused1],X,X
43,1,light enough dinner tom want take stables.the telephone rang inside startlingly daisy shake daisy 's head decisively tom subject stable fact subject vanish air,light enough dinner [unused2] want take stables.the telephone rang inside startlingly [unused1] shake [unused1] 's head decisively [unused2] subject stable fact subject vanish air,[unused2],X,X
44,1,could guess think doubt daisy able utterly put 's shrill metallic urgency mind,could guess think doubt [unused1] able utterly put 's shrill metallic urgency mind,[unused1],X,X
45,1,porch front 's deep gloom sit side side wicker settee.daisy take daisy 's face daisy 's hand feel face 's lovely shape daisy 's eye move gradually velvet dusk,porch front 's deep gloom sit side side wicker settee.[unused1] take [unused1] 's face [unused1] 's hand feel face 's lovely shape [unused1] 's eye move gradually velvet dusk,[unused1],X,X
46,1,see turbulent emotion possess daisy ask thought would sedative question baby.we know well daisy say suddenly,see turbulent emotion possess [unused1] ask thought would sedative question baby.we know well [unused1] say suddenly,[unused1],X,X
47,1,well daisy’ve bad time daisy’m pretty cynical everything.evidently daisy reason,well [unused1]’ve bad time [unused1]’m pretty cynical everything.evidently [unused1] reason,[unused1],X,X
48,1,wait daisy say moment return rather feebly subject baby.my suppose baby talk eat everything.oh yes daisy look absently,wait [unused1] say moment return rather feebly subject baby.my suppose baby talk eat everything.oh yes [unused1] look absently,[unused1],X,X
49,1,let daisy tell daisy say baby bear,let [unused1] tell [unused1] say baby bear,[unused1],X,X
50,1,hope baby’ll fool ’s good thing girl world beautiful little fool ’you see daisy think everything ’s terrible anyhow daisy go convinced way,hope baby’ll fool ’s good thing girl world beautiful little fool ’you see [unused1] think everything ’s terrible anyhow [unused1] go convinced way,[unused1],X,X
51,1,daisy know,[unused1] know,[unused1],X,X
52,1,daisy’ve everywhere see everything everything daisy 's eye flash around daisy defiant way rather like tom daisy laugh thrill scorn,[unused1]’ve everywhere see everything everything [unused1] 's eye flash around [unused1] defiant way rather like [unused2] [unused1] laugh thrill scorn,[unused1],X,X
53,1,sophisticated god daisy’m sophisticatedthe instant daisy 's voice break cease compel 's attention 's belief feel basic insincerity daisy say,sophisticated god [unused1]’m sophisticatedthe instant [unused1] 's voice break cease compel 's attention 's belief feel basic insincerity [unused1] say,[unused1],sanctity.virtue,"gods,god"
54,1,wait sure enough moment daisy look absolute smirk daisy 's lovely face daisy assert daisy 's membership rather distinguished secret society belonged.inside crimson room bloom light,wait sure enough moment [unused1] look absolute smirk [unused1] 's lovely face [unused1] assert [unused1] 's membership rather distinguished secret society belonged.inside crimson room bloom light,[unused1],X,X
55,1,sit either end long couch daisy read aloud tom saturday evening post word murmurous uninflecte run together soothing tune,sit either end long couch [unused1] read aloud [unused2] saturday evening post word murmurous uninflecte run together soothing tune,[unused1],loyalty.virtue,together
56,1,lamplight bright glisten boot dull autumnleaf yellow daisy 's hair glint along paper daisy turn page flutter slender muscle daisy 's arms.when come daisy hold silent moment lift hand.to continue daisy say toss magazine table next issue.daisy body assert body restless movement daisy 's knee daisy stand up.ten o’clock daisy remark apparently find time ceiling,lamplight bright glisten boot dull autumnleaf yellow [unused1] 's hair glint along paper [unused1] turn page flutter slender muscle [unused1] 's arms.when come [unused1] hold silent moment lift hand.to continue [unused1] say toss magazine table next issue.[unused1] body assert body restless movement [unused1] 's knee [unused1] stand up.ten o’clock [unused1] remark apparently find time ceiling,[unused1],sanctity.virtue,body
57,1,time baby go bed.jordan go play tournament tomorrow explain daisy westchester.oh you’re jordan baker.my know face familiar face 's please contemptuous expression look many rotogravure picture sporting life asheville hot spring beach,time baby go bed.jordan go play tournament [unused2]orrow explain [unused1] westchester.oh you’re jordan baker.my know face familiar face 's please contemptuous expression look many rotogravure picture sporting life asheville hot spring beach,[unused2],loyalty.virtue,familiar
58,1,hear story daisy critical unpleasant story story forget long ago.good night daisy say softly,hear story [unused1] critical unpleasant story story forget long ago.good night [unused1] say softly,[unused1],X,X
59,1,wake daisy eight my.if daisy’ll get up.daisy,wake [unused1] eight my.if [unused1]’ll get up.[unused1],[unused1],X,X
60,1,fact daisy think daisy’ll arrange marriage,fact [unused1] think [unused1]’ll arrange marriage,[unused1],sanctity.virtue,marriage
61,1,daisy hear word.she ’s nice girl say tom moment,[unused1] hear word.she ’s nice girl say [unused2] moment,[unused1],X,X
62,1,ought let baby run around country way.who ought inquire daisy coldly.the baby family.her family one aunt thousand year old,ought let baby run around country way.who ought inquire [unused1] coldly.the baby family.her family one aunt thousand year old,[unused1],loyalty.virtue,"families,countries,family,country"
63,1,think home influence good baby.daisy tom look moment silence.is daisy new ask quickly.from louisville,think home influence good baby.[unused1] tom look moment silence.is [unused1] new ask quickly.from louisville,[unused1],X,X
64,1,daisy seem remember daisy think talk nordic race,[unused1] seem remember [unused1] think talk nordic race,[unused1],X,X
65,1,my’m poor.but two young woman hear insist daisy surprising open flowerlike way,my’m poor.but two young woman hear insist [unused1] surprising open flowerlike way,[unused1],X,X
66,1,seem thing daisy rush house child arm apparently intention daisy 's head,seem thing [unused1] rush house child arm apparently intention [unused1] 's head,[unused1],care.virtue,child
67,1,tom fact tom woman new really less surprising tom depress book,[unused2] fact [unused2] woman new really less surprising [unused2] depress book,[unused2],X,X
68,1,daisy mention figure dinner mention would introduction,[unused1] mention figure dinner mention would introduction,[unused1],X,X
69,2,go new york tom buchanan ’s train one afternoon stop ashheap tom buchanan ’s jump tom buchanan ’s 's foot take hold 's elbow literally force car.we’re get tom buchanan ’s insist,go new york [unused2] buchanan ’s train one afternoon stop ashheap [unused2] buchanan ’s jump [unused2] buchanan ’s 's foot take hold 's elbow literally force car.we’re get [unused2] buchanan ’s insist,[unused2],X,X
70,2,tom buchanan ’s want meet tom buchanan ’s 's girl.i think tom buchanan’s’d tank good deal luncheon tom buchanan ’s 's determination 's company border violence,[unused2] buchanan ’s want meet [unused2] buchanan ’s 's girl.i think [unused2] buchanan’s’d tank good deal luncheon [unused2] buchanan ’s 's determination 's company border violence,[unused2],"care.vice,loyalty.virtue","violence,companies,company"
71,2,tom buchanan ’s mistress middle thirty faintly stout tom buchanan ’s mistress carry tom buchanan ’s mistress 's flesh sensuously woman,[unused2] buchanan ’s mistress middle thirty faintly stout [unused2] buchanan ’s mistress carry [unused2] buchanan ’s mistress 's flesh sensuously woman,[unused2],sanctity.vice,flesh
72,2,tom buchanan ’s mistress 's face spot dress dark blue crêpedechine contain facet gleam beauty immediately perceptible vitality tom buchanan ’s mistress nerve tom buchanan ’s mistress 's body continually smouldering,[unused2] buchanan ’s mistress 's face spot dress dark blue crêpedechine contain facet gleam beauty immediately perceptible vitality [unused2] buchanan ’s mistress nerve [unused2] buchanan ’s mistress 's body continually smouldering,[unused2],sanctity.virtue,body
73,2,tom buchanan ’s mistress smile slowly walk george b. wilson,[unused2] buchanan ’s mistress smile slowly walk george b. wilson,[unused2],X,X
74,2,ghost shake hand tom buchanan ’s look tom buchanan ’s flush eye,ghost shake hand [unused2] buchanan ’s look [unused2] buchanan ’s flush eye,[unused2],X,X
75,2,tom buchanan ’s mistress wet tom buchanan ’s mistress 's lip without turn around speak george b. wilson,[unused2] buchanan ’s mistress wet [unused2] buchanan ’s mistress 's lip without turn around speak george b. wilson,[unused2],X,X
76,2,get next train.all right.i’ll meet tom buchanan ’s mistress newsstand low level.tom buchanan ’s mistress nod move away tom buchanan ’s george b. wilson,get next train.all right.i’ll meet [unused2] buchanan ’s mistress newsstand low level.[unused2] buchanan ’s mistress nod move away [unused2] buchanan ’s george b. wilson,[unused2],X,X
77,2,tom buchanan ’s defer much sensibility east egger might train.tom buchanan ’s mistress change spot dress dark blue crêpedechine brown figure muslin stretch tight tom buchanan ’s mistress 's rather wide hip tom buchanan ’s help tom buchanan ’s mistress platform new york,[unused2] buchanan ’s defer much sensibility east egger might train.[unused2] buchanan ’s mistress change spot dress dark blue crêpedechine brown figure muslin stretch tight [unused2] buchanan ’s mistress 's rather wide hip [unused2] buchanan ’s help [unused2] buchanan ’s mistress platform new york,[unused2],care.virtue,"help,helps"
78,2,newsstand tom buchanan ’s mistress buy copy town tattle movingpicture magazine station drugstore cold cream small flask perfume,newsstand [unused2] buchanan ’s mistress buy copy town tattle movingpicture magazine station drugstore cold cream small flask perfume,[unused2],X,X
79,2,upstairs solemn echoing drive tom buchanan ’s mistress let four taxicab drive away tom buchanan ’s mistress select new one lavendercoloure grey upholstery new one lavendercoloure grey upholstery slide mass station glow sunshine,upstairs solemn echoing drive [unused2] buchanan ’s mistress let four taxicab drive away [unused2] buchanan ’s mistress select new one lavendercoloure grey upholstery new one lavendercoloure grey upholstery slide mass station glow sunshine,[unused2],X,X
80,2,immediately tom buchanan ’s mistress turn sharply window lean forward tap front glass.tom buchanan ’s mistress want get one dog tom buchanan ’s mistress say earnestly,immediately [unused2] buchanan ’s mistress turn sharply window lean forward tap front glass.[unused2] buchanan ’s mistress want get one dog [unused2] buchanan ’s mistress say earnestly,[unused2],X,X
81,2,tom buchanan ’s mistress want get one apartment,[unused2] buchanan ’s mistress want get one apartment,[unused2],X,X
82,2,one cost ten dollars.the airedale undoubtedly airedale concern one somewhere though one 's foot startlingly white change hand settle tom buchanan ’s mistress 's lap tom buchanan ’s mistress fondle coat rapture.is one boy girl tom buchanan ’s mistress ask delicately.that dog one ’s boy.it ’s bitch say tom buchanan ’s decisively,one cost ten dollars.the airedale undoubtedly airedale concern one somewhere though one 's foot startlingly white change hand settle [unused2] buchanan ’s mistress 's lap [unused2] buchanan ’s mistress fondle coat rapture.is one boy girl [unused2] buchanan ’s mistress ask delicately.that dog one ’s boy.it ’s bitch say [unused2] buchanan ’s decisively,[unused2],X,X
83,2,would surprised see great flock white sheep turn corner.hold say leave grey old man bear absurd resemblance john d. rockefeller here.no interpose tom buchanan ’s quickly,would surprised see great flock white sheep turn corner.hold say leave grey old man bear absurd resemblance john d. rockefeller here.no interpose [unused2] buchanan ’s quickly,[unused2],X,X
84,2,tom buchanan ’s mistress hurt come apartment,[unused2] buchanan ’s mistress hurt come apartment,[unused2],care.vice,"hurts,hurt"
85,2,tom buchanan ’s mistress’ll telephone tom buchanan ’s mistress 's sister catherine,[unused2] buchanan ’s mistress’ll telephone [unused2] buchanan ’s mistress 's sister catherine,[unused2],X,X
86,2,tom buchanan ’s mistress first concerned one,[unused2] buchanan ’s mistress first concerned one,[unused2],X,X
87,2,sit tom buchanan ’s 's lap tom buchanan ’s mistress call several people telephone,sit [unused2] buchanan ’s 's lap [unused2] buchanan ’s mistress call several people telephone,[unused2],X,X
88,2,mr mckee inform mr mckee artistic game gather later mr mckee photographer make dim enlargement tom buchanan ’s mistress 's mother hover like ectoplasm wall,mr mckee inform mr mckee artistic game gather later mr mckee photographer make dim enlargement [unused2] buchanan ’s mistress 's mother hover like ectoplasm wall,[unused2],care.virtue,"mother,mothers"
89,2,mrs wilson ’s mother tell pride mrs wilson ’s mother 's photograph mrs wilson ’s mother hundred twentyseven time since married.tom buchanan ’s mistress change tom buchanan ’s mistress 's costume time attire elaborate afternoon dress creamcoloure chiffon give continual rustle tom buchanan ’s mistress sweep small livingroom,mrs wilson ’s mother tell pride mrs wilson ’s mother 's photograph mrs wilson ’s mother hundred twentyseven time since married.[unused2] buchanan ’s mistress change [unused2] buchanan ’s mistress 's costume time attire elaborate afternoon dress creamcoloure chiffon give continual rustle [unused2] buchanan ’s mistress sweep small livingroom,[unused2],care.virtue,"mother,mothers"
90,2,influence elaborate afternoon dress creamcoloure chiffon give continual rustle sweep room tom buchanan ’s mistress 's personality also undergo change,influence elaborate afternoon dress creamcoloure chiffon give continual rustle sweep room [unused2] buchanan ’s mistress 's personality also undergo change,[unused2],X,X
91,2,tom buchanan ’s mistress 's laughter tom buchanan ’s mistress 's gesture tom buchanan ’s mistress 's assertion become violently affect moment moment tom buchanan ’s mistress expand room grow small around tom buchanan ’s mistress tom buchanan ’s mistress seem revolve noisy creak pivot smoky air.my dear tom buchanan ’s mistress tell tom buchanan ’s mistress 's sister high mince shout fella cheat sister every time,[unused2] buchanan ’s mistress 's laughter [unused2] buchanan ’s mistress 's gesture [unused2] buchanan ’s mistress 's assertion become violently affect moment moment [unused2] buchanan ’s mistress expand room grow small around [unused2] buchanan ’s mistress [unused2] buchanan ’s mistress seem revolve noisy creak pivot smoky air.my dear [unused2] buchanan ’s mistress tell [unused2] buchanan ’s mistress 's sister high mince shout fella cheat sister every time,[unused2],fairness.vice,"cheats,cheat"
92,2,tom buchanan ’s mistress slip elaborate afternoon dress creamcoloure chiffon give continual rustle sweep room sometimes tom buchanan ’s mistress care tom buchanan ’s mistress look like.but elaborate afternoon dress creamcoloure chiffon give continual rustle sweep room look wonderful tom buchanan ’s mistress tom buchanan ’s mistress know mr mckee mean pursue mr mckee,[unused2] buchanan ’s mistress slip elaborate afternoon dress creamcoloure chiffon give continual rustle sweep room sometimes [unused2] buchanan ’s mistress care [unused2] buchanan ’s mistress look like.but elaborate afternoon dress creamcoloure chiffon give continual rustle sweep room look wonderful [unused2] buchanan ’s mistress [unused2] buchanan ’s mistress know mr mckee mean pursue mr mckee,[unused2],care.virtue,"cares,care"
93,2,tom buchanan ’s could get tom buchanan ’s mistress pose mr mckee think tom buchanan ’s could make something it.we look silence tom buchanan ’s mistresstom buchanan ’s mistress 's,[unused2] buchanan ’s could get [unused2] buchanan ’s mistress pose mr mckee think [unused2] buchanan ’s could make something it.we look silence [unused2] buchanan ’s mistress[unused2] buchanan ’s mistress 's,[unused2],X,X
94,2,tom buchanan ’s mistress flounce one kiss one ecstasy sweep kitchen imply dozen chef await tom buchanan ’s mistress 's order there.i’ve nice thing long island assert mr mckee.tom buchanan ’s look mr mckee blankly.two nice thing frame downstairs.two demand tom buchanan’s.two study,[unused2] buchanan ’s mistress flounce one kiss one ecstasy sweep kitchen imply dozen chef await [unused2] buchanan ’s mistress 's order there.i’ve nice thing long island assert mr mckee.[unused2] buchanan ’s look mr mckee blankly.two nice thing frame downstairs.two demand [unused2] buchanan’s.two study,[unused2],"authority.virtue,authority.vice","order,orders"
95,2,sister catherine’d hate man name gatsby get anything sister catherine.this absorb information man name gatsby ’s interrupt mr mckee 's pointing suddenly sister catherine.tom buchanan ’s mr mckee think tom buchanan ’s could something sister catherine mr mckee break mr mckee nod bored way turn mr mckee 's attention tom buchanan’s.i’d like work long island mr mckee could get entry,sister catherine’d hate man name [unused0] get anything sister catherine.this absorb information man name [unused0] ’s interrupt mr mckee 's pointing suddenly sister catherine.[unused2] buchanan ’s mr mckee think [unused2] buchanan ’s could something sister catherine mr mckee break mr mckee nod bored way turn mr mckee 's attention [unused2] buchanan’s.i’d like work long island mr mckee could get entry,[unused0],X,X
96,2,mr mckee ask give mr mckee start.ask tom buchanan ’s mistress say tom buchanan ’s break short shout laughter tom buchanan ’s mistress enter tray,mr mckee ask give mr mckee start.ask [unused2] buchanan ’s mistress say [unused2] buchanan ’s break short shout laughter [unused2] buchanan ’s mistress enter tray,[unused2],X,X
97,2,tom buchanan ’s mistress’ll give tom buchanan ’s mistress letter introduction tom buchanan ’s mistress tom buchanan ’s mistress tom buchanan ’s mistress ask startled.you’ll give mr mckee letter introduction george b.,[unused2] buchanan ’s mistress’ll give [unused2] buchanan ’s mistress letter introduction [unused2] buchanan ’s mistress [unused2] buchanan ’s mistress [unused2] buchanan ’s mistress ask startled.you’ll give mr mckee letter introduction george b.,[unused2],X,X
98,2,sister catherine say go live stand sister catherine sister catherine’d get divorce get married right away.doesn’t tom buchanan ’s mistress like george b. wilson,sister catherine say go live stand sister catherine sister catherine’d get divorce get married right away.doesn’t [unused2] buchanan ’s mistress like george b. wilson,[unused2],"sanctity.virtue,sanctity.vice,fairness.virtue","rights,married,divorces,divorce"
99,2,little kike ’d year ’s way mr mckee meet tom buchanan ’s little kike ’d years’d get mr mckee sure.yes listen say tom buchanan ’s mistress nod tom buchanan ’s mistress 's head least mr mckee marry little kike ’d years.mr,little kike ’d year ’s way mr mckee meet [unused2] buchanan ’s little kike ’d years’d get mr mckee sure.yes listen say [unused2] buchanan ’s mistress nod [unused2] buchanan ’s mistress 's head least mr mckee marry little kike ’d years.mr,[unused2],sanctity.virtue,marry
100,2,nobody force tom buchanan ’s mistress to.tom buchanan ’s mistress considered.tom buchanan ’s mistress marry little kike ’d year tom buchanan ’s mistress think little kike ’d year gentleman tom buchanan ’s mistress say finally,nobody force [unused2] buchanan ’s mistress to.[unused2] buchanan ’s mistress considered.[unused2] buchanan ’s mistress marry little kike ’d year [unused2] buchanan ’s mistress think little kike ’d year gentleman [unused2] buchanan ’s mistress say finally,[unused2],sanctity.virtue,marry
101,2,tom buchanan ’s mistress think little kike ’d year know something breeding little kike ’d year fit lick tom buchanan ’s mistress 's shoe.you crazy little kike ’d year say sister catherine.crazy little kike ’d year cry tom buchanan ’s mistress incredulously,[unused2] buchanan ’s mistress think little kike ’d year know something breeding little kike ’d year fit lick [unused2] buchanan ’s mistress 's shoe.you crazy little kike ’d year say sister catherine.crazy little kike ’d year cry [unused2] buchanan ’s mistress incredulously,[unused2],care.vice,"crying,cries"
102,2,say tom buchanan ’s mistress crazy little kike ’d year tom buchanan ’s mistress never crazy little kike ’d year tom buchanan ’s mistress tom buchanan’s.tom buchanan ’s mistress point suddenly everyone look accusingly,say [unused2] buchanan ’s mistress crazy little kike ’d year [unused2] buchanan ’s mistress never crazy little kike ’d year [unused2] buchanan ’s mistress [unused2] buchanan’s.[unused2] buchanan ’s mistress point suddenly everyone look accusingly,[unused2],X,X
